ZIP Code,Household Median Income,Household Mean Income,Family Median Income,Family Mean Income,Married-couple Family Median Income,Married-couple Family Mean Income,Nonfamily Household Median Income,Nonfamily Household Mean Income
94710,97917.0,122967.0,108576.0,141774.0,157222.0,,75536.0,88858.0
94720,,,,,,,,
94801,66476.0,85983.0,69172.0,90452.0,84409.0,,44915.0,63206.0
94803,96971.0,116324.0,105543.0,123799.0,112734.0,,61036.0,82305.0
94804,63764.0,82780.0,66079.0,87162.0,91473.0,108243.0,50390.0,68621.0
94805,89443.0,118121.0,99863.0,130196.0,116061.0,,75263.0,89198.0
94806,68012.0,82221.0,74718.0,88432.0,88843.0,100821.0,43684.0,57186.0
94850,,,,,,,,
94901,99136.0,148419.0,129208.0,179811.0,160142.0,,67578.0,93082.0
94903,106919.0,147301.0,141769.0,179663.0,162182.0,,58469.0,97095.0
94904,135972.0,243181.0,222467.0,320684.0,,,64364.0,105618.0
94920,197000.0,329223.0,247768.0,385605.0,,,85038.0,151390.0
94922,112244.0,168801.0,112244.0,176499.0,126103.0,,,
94923,66975.0,134882.0,153947.0,219845.0,176739.0,,50030.0,43781.0
94924,86806.0,131556.0,128922.0,138262.0,129009.0,,44007.0,108476.0
94925,153101.0,209935.0,207829.0,256029.0,214402.0,,69203.0,98591.0
94928,78181.0,98961.0,92788.0,112333.0,106515.0,,53874.0,72210.0
94929,171477.0,198446.0,172500.0,221993.0,173011.0,,,
94930,109044.0,127765.0,133072.0,156490.0,145067.0,,53443.0,69202.0
94931,85698.0,100991.0,99867.0,122871.0,119700.0,,42476.0,56819.0
94933,109953.0,122142.0,91768.0,129019.0,142688.0,,109792.0,100045.0
94937,74500.0,115988.0,108854.0,156040.0,128304.0,,51554.0,67672.0
94938,110789.0,123114.0,141250.0,134917.0,149500.0,,76771.0,111781.0
94939,136604.0,200429.0,192321.0,263074.0,221173.0,,92879.0,116697.0
94940,,261521.0,,269759.0,245188.0,,,
94941,166934.0,246206.0,224052.0,301357.0,249006.0,,83640.0,130043.0
94945,120692.0,149509.0,137449.0,167433.0,144934.0,,58551.0,98533.0
94946,112083.0,239034.0,172143.0,289137.0,208182.0,,74750.0,119192.0
94947,111285.0,142513.0,132500.0,159370.0,156480.0,,71806.0,93395.0
94949,96356.0,138362.0,145352.0,173860.0,152010.0,,60787.0,86660.0
94950,153220.0,139467.0,100720.0,109191.0,100720.0,,,
94951,96155.0,113137.0,109154.0,134994.0,109375.0,,54474.0,64926.0
94952,92314.0,131389.0,113063.0,154471.0,123533.0,,57292.0,84013.0
94954,95724.0,117619.0,117991.0,135243.0,130963.0,145800.0,46738.0,62068.0
94956,76818.0,117209.0,132865.0,165282.0,134423.0,,53092.0,69692.0
94957,,312914.0,,335600.0,,,,145891.0
94960,148163.0,219696.0,192857.0,263224.0,208793.0,,68369.0,111116.0
94963,146563.0,175684.0,163158.0,211142.0,119803.0,,,
94964,97932.0,76404.0,,,,,,
94965,108901.0,165879.0,150000.0,204623.0,199342.0,,93750.0,133853.0
94970,122721.0,132674.0,134219.0,178430.0,134219.0,,97829.0,113913.0
94971,109063.0,234246.0,177813.0,316044.0,177813.0,,,
94972,,,,,,,,
94973,120825.0,134071.0,201316.0,184282.0,225511.0,,46738.0,67561.0
95002,100000.0,130474.0,94848.0,124688.0,98393.0,,,125878.0
95003,115633.0,155261.0,139365.0,177294.0,161165.0,,67747.0,96154.0
95004,114063.0,150634.0,131579.0,160821.0,148646.0,,40227.0,58474.0
95005,87860.0,125280.0,106382.0,127567.0,128750.0,,61842.0,91364.0
95006,111792.0,131877.0,125334.0,143403.0,142898.0,,51489.0,98650.0
95007,,69139.0,,69139.0,,,,
95008,121231.0,160128.0,142500.0,185337.0,173654.0,,82754.0,105376.0
95010,81095.0,102400.0,98613.0,133500.0,108350.0,,61189.0,64901.0
95012,69528.0,81835.0,67429.0,75931.0,79514.0,,52961.0,75529.0
95013,,,,,,,,
95014,179702.0,217920.0,212071.0,252541.0,230433.0,,68779.0,98404.0
95017,59609.0,103423.0,70556.0,122051.0,96250.0,,,75117.0
95018,109467.0,131388.0,119547.0,154169.0,147602.0,,78177.0,84580.0
95019,59256.0,67905.0,63407.0,76270.0,62326.0,,18287.0,27621.0
95020,108494.0,136348.0,119786.0,147419.0,137867.0,,58463.0,80653.0
95023,86047.0,106234.0,95642.0,111816.0,111280.0,,51725.0,67492.0
95030,199063.0,313351.0,,378075.0,,,90909.0,124457.0
95032,153214.0,220673.0,185229.0,259676.0,206348.0,,96484.0,109660.0
95033,168723.0,216876.0,207361.0,243152.0,210650.0,,104886.0,126724.0
95035,136966.0,162133.0,139951.0,169404.0,155521.0,,94576.0,116023.0
95037,128381.0,159410.0,140796.0,172324.0,161684.0,,75210.0,96585.0
95039,41154.0,61648.0,50433.0,49109.0,54375.0,,34583.0,64048.0
95041,57734.0,50313.0,58086.0,57210.0,58086.0,,,33903.0
95043,105625.0,179453.0,107125.0,233670.0,107250.0,,82188.0,83930.0
95045,81886.0,107307.0,94688.0,120045.0,125956.0,,54547.0,60105.0
95046,123818.0,147573.0,131953.0,153405.0,138069.0,,59479.0,107385.0
95050,102000.0,131331.0,118681.0,146714.0,147613.0,,69861.0,97959.0
95051,150094.0,183107.0,163034.0,200604.0,177548.0,,106658.0,137435.0
95053,,,,,,,,
95054,158212.0,185715.0,158250.0,197457.0,167645.0,,149571.0,153785.0
95060,87159.0,124654.0,143654.0,169876.0,165526.0,,40095.0,73018.0
95062,88204.0,117539.0,114394.0,140186.0,128786.0,,58312.0,87881.0
95064,86250.0,89341.0,106563.0,96482.0,117774.0,,,81449.0
95065,116208.0,149192.0,124531.0,166642.0,148363.0,,65804.0,100506.0
95066,109894.0,150159.0,152944.0,174487.0,158561.0,,53750.0,89241.0
95070,201279.0,274968.0,231828.0,298404.0,247455.0,,81750.0,146780.0
95073,96052.0,130349.0,117229.0,151528.0,140139.0,,58270.0,82952.0
95075,128750.0,154645.0,129375.0,162040.0,130938.0,,,105488.0
95076,76010.0,100749.0,79063.0,102329.0,93995.0,,53285.0,81527.0
95110,98209.0,135188.0,94692.0,119142.0,123413.0,,84938.0,149129.0
95111,77009.0,102605.0,79864.0,107732.0,89823.0,,38815.0,62239.0
95112,74019.0,102761.0,84038.0,113178.0,118571.0,,58811.0,88520.0
95113,131094.0,174008.0,193224.0,231803.0,191838.0,,101719.0,125342.0
95116,70656.0,90428.0,73759.0,94951.0,85958.0,,40044.0,63405.0
95117,104160.0,145782.0,115374.0,164250.0,136463.0,,64772.0,88925.0
95118,123250.0,156462.0,145903.0,170765.0,172689.0,,73702.0,104594.0
95119,122944.0,151296.0,126705.0,160346.0,143333.0,,104961.0,118226.0
95120,207959.0,243160.0,228627.0,264580.0,245961.0,,65952.0,116525.0
95121,111105.0,132306.0,114488.0,136918.0,131144.0,,54625.0,69677.0
95122,84335.0,104931.0,87045.0,102246.0,98761.0,112928.0,50785.0,76635.0
95123,121404.0,140056.0,135712.0,151602.0,155625.0,,76481.0,98522.0
95124,158484.0,193498.0,173175.0,213100.0,188679.0,,64808.0,104161.0
95125,121428.0,181865.0,161979.0,220976.0,193549.0,,66294.0,106958.0
95126,108503.0,148402.0,128300.0,172191.0,170012.0,,87512.0,114291.0
95127,104518.0,125203.0,107134.0,129641.0,125588.0,,46975.0,71968.0
95128,100198.0,133920.0,120341.0,152514.0,147938.0,,70417.0,99988.0
95129,157747.0,193669.0,182908.0,217516.0,205279.0,,68700.0,108527.0
95130,143125.0,176469.0,171310.0,195719.0,203732.0,,65615.0,99358.0
95131,139427.0,166227.0,144797.0,171800.0,157418.0,,113636.0,134675.0
95132,130078.0,156061.0,142099.0,164212.0,155296.0,,62044.0,90584.0
95133,98386.0,123618.0,98017.0,125404.0,117394.0,,71439.0,98511.0
95134,153719.0,171370.0,158552.0,176494.0,166750.0,,140076.0,159630.0
95135,160901.0,192944.0,197019.0,225084.0,216833.0,,57806.0,76502.0
95136,119081.0,144240.0,126276.0,152975.0,141754.0,,90538.0,106115.0
95138,166895.0,232835.0,182205.0,244763.0,217440.0,,99118.0,126463.0
95139,157500.0,156742.0,163269.0,163280.0,170000.0,,61184.0,87051.0
95140,,68869.0,,,,,,31852.0
95148,143641.0,162601.0,145562.0,163462.0,161196.0,,102622.0,109338.0
95202,17270.0,36931.0,27362.0,58691.0,73000.0,,12242.0,22952.0
95203,46892.0,60568.0,51285.0,63967.0,67800.0,,36775.0,49345.0
95204,56041.0,78920.0,64720.0,92556.0,78784.0,,35225.0,49998.0
95205,39013.0,54050.0,45236.0,58841.0,49691.0,66516.0,21353.0,31430.0
95206,53830.0,69687.0,58071.0,73011.0,69799.0,,30271.0,42061.0
95207,54951.0,73705.0,62434.0,81569.0,75985.0,105238.0,35687.0,50601.0
95209,84387.0,100730.0,87698.0,105713.0,102877.0,,55378.0,70541.0
95210,48614.0,62670.0,51660.0,64948.0,62679.0,74579.0,28107.0,40364.0
95211,,,,,,,,
95212,97775.0,120796.0,104588.0,129811.0,106234.0,,,49999.0
95215,49758.0,69481.0,52623.0,76348.0,69942.0,,24797.0,36356.0
95219,82078.0,115213.0,90903.0,128047.0,106922.0,,58667.0,80402.0
95220,94740.0,113988.0,100842.0,122683.0,102224.0,,54677.0,88169.0
95222,53674.0,79952.0,81326.0,99597.0,93500.0,,27653.0,38332.0
95223,61331.0,88379.0,84811.0,112142.0,86719.0,,32464.0,55681.0
95224,,74857.0,,95128.0,,,33750.0,41438.0
95225,85532.0,77767.0,85904.0,79676.0,85904.0,,,
95226,,,,,,,,
95227,99671.0,141039.0,137143.0,147528.0,137946.0,,85375.0,74410.0
95228,84885.0,106521.0,86056.0,109067.0,97063.0,,63017.0,91624.0
95230,90417.0,111029.0,102841.0,131446.0,112212.0,,25948.0,33822.0
95231,54615.0,71984.0,78657.0,80865.0,88571.0,,26016.0,36121.0
95232,62361.0,81680.0,,,,,,93561.0
95233,114861.0,126335.0,120952.0,146821.0,120952.0,,,79672.0
95234,,,,,,,,
95236,74613.0,102880.0,72359.0,107555.0,105598.0,,59167.0,76895.0
95237,71979.0,85015.0,81563.0,94889.0,101260.0,,37000.0,49227.0
95240,55933.0,73487.0,61794.0,80786.0,78075.0,95411.0,36282.0,52137.0
95242,75491.0,110359.0,93393.0,129781.0,111604.0,,42391.0,52317.0
95245,70325.0,77776.0,71883.0,96888.0,71958.0,,28828.0,45112.0
95246,72841.0,85329.0,94519.0,97967.0,110875.0,,37083.0,34654.0
95247,56313.0,80964.0,85571.0,97828.0,85643.0,,38750.0,51685.0
95248,,39721.0,,30790.0,,,,
95249,33138.0,54138.0,36008.0,59262.0,55103.0,,12422.0,23416.0
95250,,,,,,,,
95251,61316.0,89473.0,100288.0,113826.0,101587.0,,,33258.0
95252,81289.0,94065.0,89859.0,102991.0,95477.0,,44219.0,52727.0
95254,101745.0,114403.0,105432.0,119476.0,,,101250.0,103509.0
95255,42083.0,53080.0,44444.0,66028.0,89919.0,,23477.0,27164.0
95257,72014.0,82189.0,88417.0,88298.0,,,54100.0,58706.0
95258,94464.0,117035.0,111005.0,133982.0,112905.0,,54107.0,58980.0
95301,60993.0,82815.0,67544.0,89916.0,84268.0,,36416.0,47820.0
95303,115500.0,206217.0,117500.0,229377.0,146875.0,,,147031.0
95304,92721.0,130624.0,108045.0,146524.0,126230.0,,54605.0,67644.0
95305,,,,,,,,
95306,39353.0,52872.0,47396.0,62966.0,59395.0,,,36911.0
95307,61287.0,73885.0,64782.0,78433.0,77619.0,89630.0,26454.0,39296.0
95310,34958.0,54697.0,55966.0,78104.0,,,22232.0,25579.0
95311,40577.0,56779.0,58182.0,75584.0,63750.0,,24455.0,32958.0
95312,66429.0,67335.0,51875.0,69820.0,,,35938.0,44992.0
95313,41071.0,73390.0,68971.0,75638.0,,,28750.0,67877.0
95314,,,,,,,,
95315,62533.0,76891.0,64812.0,76702.0,73699.0,,35000.0,70386.0
95316,82275.0,102322.0,83897.0,106084.0,88228.0,,81966.0,86027.0
95317,47109.0,83258.0,52656.0,88219.0,47200.0,,,
95318,45988.0,52463.0,86618.0,93797.0,,,45544.0,43542.0
95319,34784.0,42942.0,45700.0,54189.0,68981.0,,,28268.0
95320,64508.0,102601.0,86088.0,121807.0,100100.0,,55620.0,56531.0
95321,55966.0,86068.0,73098.0,98019.0,98281.0,,30750.0,68572.0
95322,60478.0,74829.0,52899.0,78960.0,64336.0,,40432.0,39706.0
95323,75197.0,84813.0,77054.0,92370.0,82875.0,,,46174.0
95324,70045.0,92453.0,63986.0,95638.0,70685.0,,40852.0,68936.0
95325,,,,,,,,
95326,75388.0,87363.0,76864.0,92735.0,97341.0,,70545.0,70966.0
95327,43313.0,77571.0,70246.0,90079.0,81875.0,,22681.0,61529.0
95328,46277.0,58190.0,50880.0,65663.0,53684.0,,13877.0,21312.0
95329,57058.0,75605.0,83472.0,94831.0,95417.0,,27125.0,40325.0
95330,89653.0,101641.0,91473.0,103502.0,107936.0,,47500.0,67405.0
95333,53125.0,80965.0,59886.0,89131.0,66607.0,,,40848.0
95334,59412.0,70286.0,65495.0,74250.0,75194.0,,32026.0,48624.0
95335,,,,,,,,
95336,70084.0,86861.0,77039.0,92754.0,87730.0,,45987.0,61621.0
95337,86414.0,103772.0,93419.0,113359.0,114984.0,,49283.0,63685.0
95338,52280.0,68346.0,62528.0,78290.0,73000.0,,27206.0,44481.0
95340,56941.0,83529.0,68995.0,94312.0,91481.0,,31734.0,51813.0
95341,46547.0,67285.0,47750.0,68984.0,67410.0,,27269.0,38030.0
95345,33889.0,43568.0,,51325.0,,,,35106.0
95346,77557.0,88240.0,116500.0,110203.0,116683.0,,55814.0,56663.0
95348,51340.0,64254.0,58160.0,68477.0,70280.0,,38320.0,49128.0
95350,57291.0,75779.0,64073.0,84472.0,70728.0,,37134.0,55391.0
95351,44517.0,56473.0,48170.0,59121.0,60399.0,,21509.0,32163.0
95354,52352.0,67389.0,60904.0,73550.0,66914.0,,39118.0,50975.0
95355,67205.0,89168.0,79471.0,101478.0,95883.0,,41202.0,52960.0
95356,76225.0,105809.0,88707.0,118295.0,105321.0,,48567.0,66322.0
95357,82886.0,104711.0,97957.0,114129.0,107936.0,,45000.0,56196.0
95358,62244.0,78114.0,63080.0,79685.0,69194.0,,50779.0,58421.0
95360,64036.0,83537.0,66603.0,87759.0,87098.0,,39662.0,53789.0
95361,75138.0,100728.0,88827.0,114522.0,105350.0,131538.0,31299.0,54679.0
95363,72898.0,89980.0,76403.0,92314.0,89407.0,,51750.0,65959.0
95364,,,,,,,,
95365,45640.0,51844.0,46472.0,55396.0,51979.0,,,25510.0
95366,86116.0,106485.0,99768.0,119126.0,114024.0,,39219.0,57553.0
95367,70248.0,86370.0,76408.0,92481.0,87083.0,,36203.0,46470.0
95368,82752.0,93391.0,87078.0,99527.0,90729.0,,52660.0,59041.0
95369,68000.0,65842.0,68125.0,76315.0,69500.0,,65781.0,52368.0
95370,62578.0,83665.0,84275.0,102479.0,91306.0,,36672.0,53551.0
95372,82979.0,86288.0,113906.0,103077.0,123568.0,,45865.0,39892.0
95374,51845.0,135096.0,57750.0,153966.0,65568.0,,11932.0,21073.0
95375,,,,,,,,
95376,84670.0,98897.0,88636.0,102914.0,97153.0,113793.0,50385.0,71048.0
95377,119614.0,135084.0,125785.0,140321.0,131495.0,,90871.0,89203.0
95379,56625.0,67237.0,62334.0,81489.0,75461.0,,33680.0,40286.0
95380,48137.0,66168.0,53708.0,73345.0,71389.0,90828.0,27091.0,44131.0
95382,75333.0,93076.0,84236.0,103872.0,93508.0,,41648.0,55823.0
95383,75313.0,115451.0,74716.0,101217.0,78259.0,,74875.0,133148.0
95385,70189.0,62423.0,71250.0,76637.0,72171.0,,30978.0,42712.0
95386,59833.0,79464.0,68289.0,84559.0,82266.0,,50603.0,45728.0
95387,53229.0,53330.0,53229.0,53330.0,53229.0,,,
95388,48750.0,64202.0,51599.0,67698.0,62939.0,,29718.0,41018.0
95389,39097.0,58962.0,57026.0,72591.0,81563.0,,35921.0,54717.0
95391,160902.0,164452.0,152228.0,163078.0,162994.0,,107591.0,108118.0
95401,80164.0,100301.0,91292.0,112034.0,107886.0,,52903.0,71377.0
95403,79990.0,97436.0,95940.0,112338.0,109768.0,,48432.0,62955.0
95404,86555.0,118799.0,108986.0,144615.0,125233.0,,58750.0,74455.0
95405,94411.0,114468.0,113375.0,134050.0,119712.0,,62355.0,71756.0
95407,68720.0,81767.0,73572.0,84190.0,83750.0,,46367.0,64737.0
95409,77849.0,112960.0,108950.0,137535.0,122126.0,,48417.0,77072.0
95410,70972.0,112835.0,98698.0,146604.0,108750.0,,37708.0,85240.0
95412,69375.0,74835.0,70781.0,77050.0,71484.0,,,71469.0
95415,43864.0,78065.0,53125.0,87894.0,56250.0,,,53976.0
95417,65875.0,73807.0,,,,,57031.0,64481.0
95420,132992.0,188578.0,132992.0,188578.0,132992.0,,,
95421,61691.0,85495.0,88750.0,109359.0,86250.0,,48750.0,62490.0
95422,36623.0,47453.0,43165.0,54491.0,60186.0,,26568.0,33329.0
95423,46833.0,68127.0,57279.0,81968.0,79219.0,,34630.0,40153.0
95425,81905.0,111779.0,97011.0,128092.0,112194.0,,40282.0,70881.0
95426,95369.0,85975.0,97734.0,102724.0,98333.0,,,28537.0
95427,45722.0,72372.0,36607.0,73280.0,47986.0,,,
95428,41096.0,49932.0,46587.0,52066.0,59625.0,,22212.0,41465.0
95429,,107811.0,86346.0,139809.0,,,,
95430,,,,,,,,
95431,,,,,,,,
95432,,77562.0,,91434.0,118750.0,,,55726.0
95435,,,,,,,,
95436,75417.0,101493.0,97806.0,115390.0,102500.0,,55651.0,71931.0
95437,46491.0,65824.0,58618.0,76148.0,66604.0,,35122.0,48771.0
95439,,91283.0,,100897.0,151513.0,,,
95441,111198.0,141612.0,123523.0,158650.0,133558.0,,79000.0,102798.0
95442,144129.0,256748.0,161127.0,235716.0,161680.0,,,274994.0
95443,,30481.0,,,,,,35335.0
95444,63396.0,62990.0,63679.0,68840.0,,,,34626.0
95445,59109.0,71206.0,71250.0,83995.0,75271.0,,52982.0,51852.0
95446,75035.0,99209.0,105500.0,131201.0,112794.0,,53340.0,73953.0
95448,95938.0,139747.0,116133.0,168715.0,124573.0,,57315.0,77415.0
95449,60192.0,99102.0,83400.0,118506.0,96094.0,,38750.0,48392.0
95450,62679.0,92249.0,170417.0,134344.0,183906.0,,38167.0,45881.0
95451,54189.0,82572.0,67280.0,99496.0,82481.0,,41648.0,52608.0
95452,92094.0,103682.0,143333.0,161126.0,144271.0,,,74637.0
95453,55625.0,86191.0,91577.0,117672.0,106250.0,,27202.0,43405.0
95454,35947.0,42384.0,40496.0,44740.0,,,31672.0,36600.0
95456,26127.0,49943.0,42159.0,51662.0,77813.0,,22138.0,44544.0
95457,39875.0,82242.0,78373.0,98273.0,78986.0,,26774.0,66816.0
95458,49137.0,93510.0,53482.0,62376.0,66324.0,,42321.0,122060.0
95459,52415.0,80922.0,65714.0,91051.0,82031.0,,42426.0,57107.0
95460,58705.0,83006.0,85294.0,88425.0,100608.0,,43155.0,75628.0
95461,52314.0,82923.0,,107820.0,57304.0,,41163.0,52131.0
95462,45417.0,68883.0,76078.0,87299.0,88125.0,,27679.0,52013.0
95463,61447.0,68807.0,,,,,,
95464,50764.0,52896.0,53837.0,59070.0,57891.0,,30243.0,39230.0
95465,65357.0,94134.0,77083.0,106738.0,97917.0,,55714.0,82671.0
95466,40625.0,81581.0,,93748.0,93947.0,,31146.0,38232.0
95467,67756.0,82190.0,79597.0,93908.0,90536.0,,38580.0,49155.0
95468,71563.0,76249.0,79583.0,83590.0,83583.0,,36010.0,61079.0
95469,53000.0,62084.0,58583.0,73778.0,59042.0,,28333.0,41282.0
95470,63969.0,89438.0,71925.0,88495.0,82821.0,,28359.0,87968.0
95471,,75678.0,31094.0,49672.0,,,,39254.0
95472,95417.0,120021.0,110507.0,138335.0,129624.0,,53265.0,78443.0
95476,87374.0,125265.0,102466.0,141223.0,107727.0,,60293.0,99742.0
95482,56556.0,81105.0,67576.0,89189.0,90010.0,,30506.0,59725.0
95485,55276.0,72295.0,77630.0,86880.0,79115.0,,26071.0,46891.0
95486,,,,,,,,
95488,,71130.0,,143494.0,,,,33471.0
95490,52406.0,64544.0,64097.0,77302.0,82442.0,,30461.0,45337.0
95492,118773.0,128386.0,130481.0,140006.0,140603.0,,56288.0,74506.0
95493,66838.0,55495.0,68750.0,71456.0,68750.0,,,37084.0
95494,,121275.0,,111331.0,,,,
95497,78125.0,101855.0,81763.0,112456.0,93393.0,,70417.0,85221.0
95501,43932.0,71301.0,61713.0,89805.0,77938.0,,29189.0,53293.0
95503,57565.0,75699.0,73051.0,92312.0,90049.0,,35447.0,46180.0
95511,64954.0,73709.0,,,,,63796.0,67031.0
95514,60450.0,50771.0,,,,,,37690.0
95519,56422.0,74282.0,71702.0,91851.0,90658.0,,37662.0,46297.0
95521,42636.0,65893.0,74441.0,89789.0,88304.0,,26867.0,47846.0
95524,61792.0,107616.0,94472.0,121911.0,93472.0,,26339.0,74195.0
95525,50833.0,73828.0,73889.0,96497.0,88966.0,,37639.0,46067.0
95526,32500.0,68683.0,45000.0,114300.0,50625.0,,28500.0,36271.0
95527,41328.0,56445.0,49167.0,73502.0,75313.0,,33688.0,29300.0
95528,65096.0,92973.0,73229.0,101664.0,75313.0,,41806.0,62591.0
95531,48635.0,65357.0,63161.0,75065.0,81473.0,,29320.0,45866.0
95536,61081.0,91040.0,79821.0,110523.0,80284.0,,31336.0,42995.0
95537,,,,,,,,
95540,47392.0,63562.0,62102.0,77792.0,85063.0,,25058.0,35256.0
95542,27534.0,47253.0,36638.0,42787.0,42804.0,,21354.0,48517.0
95543,32500.0,39881.0,48403.0,47884.0,,,13789.0,27259.0
95545,,63910.0,,,,,24821.0,50324.0
95546,28083.0,52055.0,52731.0,59997.0,38095.0,,11866.0,17905.0
95547,55521.0,77942.0,85893.0,96701.0,86154.0,,31111.0,43294.0
95548,38092.0,50565.0,57961.0,64927.0,62083.0,,16932.0,31313.0
95549,74931.0,95547.0,93553.0,112954.0,93684.0,,51250.0,51304.0
95550,86156.0,77872.0,,57494.0,,,86594.0,83048.0
95551,61902.0,88917.0,97222.0,125116.0,105786.0,,26250.0,46285.0
95552,19750.0,41449.0,,52146.0,,,19250.0,23566.0
95553,,60954.0,121011.0,112799.0,121011.0,,14538.0,28524.0
95554,48409.0,60626.0,,62033.0,48068.0,,,
95555,33333.0,49088.0,38000.0,55250.0,56875.0,,25313.0,33423.0
95556,51552.0,63746.0,,71251.0,,,,30213.0
95558,65875.0,85228.0,77083.0,109579.0,73333.0,,35469.0,55389.0
95559,,,,,,,,
95560,63464.0,76132.0,83835.0,81812.0,84114.0,,26643.0,60248.0
95562,39073.0,57306.0,51108.0,78677.0,76583.0,,26458.0,31194.0
95563,48864.0,71909.0,65526.0,127289.0,65329.0,,30800.0,29637.0
95564,41875.0,61896.0,65987.0,75239.0,66974.0,,36875.0,44260.0
95565,32955.0,51706.0,44375.0,58516.0,51250.0,,,34871.0
95567,84302.0,107669.0,82645.0,120546.0,84884.0,,53594.0,54945.0
95568,,56570.0,41250.0,57725.0,,,,55250.0
95569,,105553.0,32465.0,132651.0,32465.0,,,72942.0
95570,51458.0,81671.0,72750.0,97210.0,104750.0,,30625.0,44724.0
95571,,54235.0,,,,,,
95573,73051.0,65594.0,95865.0,97599.0,95865.0,,21205.0,32762.0
95585,21875.0,40486.0,,52598.0,51176.0,,15781.0,17799.0
95587,,,,,,,,
95589,39665.0,42915.0,62310.0,67577.0,62255.0,,,26979.0
95595,,223777.0,,306120.0,,,,7079.0
95601,42250.0,90524.0,,98106.0,,,,75359.0
95602,85662.0,104583.0,99720.0,120981.0,104233.0,,42560.0,59790.0
95603,72571.0,98616.0,92340.0,116693.0,107879.0,,39974.0,64858.0
95604,79773.0,84388.0,,,,,,
95605,60309.0,77700.0,67787.0,84694.0,72242.0,,30175.0,60825.0
95606,56413.0,79394.0,,61909.0,,,,124860.0
95607,76726.0,134277.0,,143186.0,,,,
95608,67766.0,97993.0,82200.0,116900.0,103639.0,139120.0,47373.0,64776.0
95610,65972.0,82250.0,78194.0,90154.0,93140.0,,50732.0,62138.0
95612,117694.0,119562.0,158750.0,140506.0,119250.0,,37031.0,49224.0
95614,105919.0,109205.0,122755.0,123352.0,123264.0,,59688.0,70620.0
95615,58909.0,73195.0,59167.0,77633.0,59167.0,,,36602.0
95616,61213.0,97677.0,135469.0,160387.0,153287.0,,32043.0,47060.0
95618,100876.0,136525.0,143727.0,172021.0,162391.0,,49549.0,75028.0
95619,57052.0,71086.0,77636.0,87774.0,78940.0,,24576.0,34567.0
95620,80080.0,102541.0,79933.0,107278.0,102014.0,,65335.0,69620.0
95621,66280.0,80285.0,75086.0,90937.0,89181.0,101686.0,41757.0,58311.0
95623,67961.0,91524.0,85268.0,94439.0,95583.0,,29848.0,72027.0
95624,100453.0,120651.0,106635.0,127541.0,119416.0,,52932.0,74012.0
95625,85532.0,85458.0,,,,,85532.0,85458.0
95626,76607.0,89141.0,79500.0,94304.0,96136.0,,38571.0,47633.0
95627,81563.0,107467.0,82109.0,114678.0,87973.0,,48750.0,44785.0
95628,89923.0,116492.0,109741.0,136097.0,128900.0,,55691.0,72261.0
95629,,68617.0,79141.0,76056.0,79766.0,,35580.0,49832.0
95630,118006.0,137832.0,141437.0,157793.0,153746.0,,58416.0,81389.0
95631,84265.0,96955.0,84779.0,99371.0,124146.0,,77321.0,88683.0
95632,77351.0,95578.0,90346.0,104118.0,94482.0,,41435.0,58812.0
95633,75276.0,92665.0,85700.0,105884.0,88036.0,,,38359.0
95634,68672.0,71765.0,75008.0,79901.0,76282.0,,,54528.0
95635,62308.0,64852.0,83455.0,94760.0,83848.0,,21000.0,30851.0
95636,52639.0,63359.0,67647.0,70995.0,71250.0,,27344.0,37633.0
95637,52115.0,85070.0,,94605.0,,,,
95638,70313.0,93107.0,108971.0,116594.0,108971.0,,,33382.0
95639,59167.0,56356.0,85700.0,78625.0,,,,44169.0
95640,69648.0,84278.0,85485.0,100049.0,101061.0,,26080.0,46357.0
95641,42174.0,58448.0,61333.0,74271.0,77083.0,,19167.0,27315.0
95642,63453.0,77425.0,76447.0,91152.0,77303.0,,25292.0,48726.0
95645,44297.0,58479.0,48000.0,63205.0,52885.0,,,27079.0
95646,124167.0,103598.0,,,,,,74283.0
95648,88167.0,110261.0,101208.0,122823.0,110863.0,,50728.0,74295.0
95650,103669.0,161688.0,136436.0,204457.0,144848.0,,,62532.0
95651,,133335.0,136964.0,153015.0,136964.0,,,
95652,33125.0,53856.0,32604.0,57097.0,,,52784.0,45900.0
95653,42985.0,36836.0,43470.0,40929.0,43974.0,,,
95655,94028.0,106913.0,116394.0,126866.0,118268.0,,,41141.0
95658,108871.0,137121.0,134013.0,152543.0,145795.0,,39853.0,94868.0
95659,54833.0,87113.0,75714.0,115304.0,83125.0,,45114.0,48501.0
95660,50541.0,63063.0,50826.0,64176.0,58475.0,69404.0,42057.0,51484.0
95661,88966.0,115468.0,111042.0,136542.0,121906.0,,53724.0,67647.0
95662,76079.0,92612.0,86753.0,101035.0,101117.0,,50896.0,63990.0
95663,120742.0,146456.0,145101.0,159045.0,157625.0,,61125.0,96335.0
95664,79375.0,90411.0,81339.0,102169.0,83789.0,,32446.0,42297.0
95665,62688.0,87932.0,82260.0,105514.0,90682.0,,24457.0,32494.0
95666,71648.0,81815.0,85167.0,96929.0,92212.0,,32774.0,51556.0
95667,74324.0,92397.0,94436.0,110514.0,106521.0,,40074.0,53259.0
95668,75667.0,91206.0,95000.0,109960.0,100000.0,,36667.0,46297.0
95669,85758.0,94221.0,96369.0,109088.0,113373.0,,31328.0,47375.0
