Pop_ID,ZIP Code,Household Median Income,Household Mean Income,Family Median Income,Family Mean Income,Married-couple Family Median Income,Married-couple Family Mean Income,Nonfamily Household Median Income,Nonfamily Household Mean Income,Land Area sq miles,Water Area sq miles,Latitude,Longitude,Per Capita Income,Poverty Count,Poverty Rate,Insurance coverage status,Coverage Rate,Count Of Licensees
1424,95559,,,,,,,,,18.4,0.034,40.1902812,-123.7482968,-666666666.0,0.0,,0.0,,
1425,95560,63464.0,76132.0,83835.0,81812.0,84114.0,,26643.0,60248.0,16.69,0.057,40.1427275,-123.8388194,26804.0,281.0,21.01720269259536,1257.0,94.01645474943903,0.0
1426,95562,39073.0,57306.0,51108.0,78677.0,76583.0,,26458.0,31194.0,16.548,0.331,40.4412005,-124.1004154,28225.0,337.0,9.92343934040047,3396.0,100.0,0.0
1427,95563,48864.0,71909.0,65526.0,127289.0,65329.0,,30800.0,29637.0,66.074,0.065,40.8942513,-123.5640598,74808.0,61.0,6.695938529088913,911.0,100.0,
1428,95564,41875.0,61896.0,65987.0,75239.0,66974.0,,36875.0,44260.0,3.347,1.532,40.7908802,-124.2047484,28186.0,73.0,12.94326241134752,564.0,100.0,
1429,95565,32955.0,51706.0,44375.0,58516.0,51250.0,,,34871.0,33.686,0.666,40.455186,-124.0151981,27664.0,115.0,13.372093023255816,860.0,100.0,
1430,95567,84302.0,107669.0,82645.0,120546.0,84884.0,,53594.0,54945.0,62.503,0.559,41.9506833,-124.0970936,35847.0,232.0,11.594202898550725,2001.0,100.0,0.0
1431,95568,,56570.0,41250.0,57725.0,,,,55250.0,97.003,1.062,41.4848574,-123.4914867,38957.0,39.0,17.410714285714285,224.0,100.0,
1432,95569,,105553.0,32465.0,132651.0,32465.0,,,72942.0,54.807,0.479,40.3613643,-123.8621224,87032.0,18.0,19.78021978021978,91.0,100.0,
1433,95570,51458.0,81671.0,72750.0,97210.0,104750.0,,30625.0,44724.0,52.381,4.616,41.1137525,-124.0826397,47255.0,361.0,14.308363059849386,2519.0,99.8414585810543,0.0
1434,95571,,54235.0,,,,,,,6.579,0.045,40.365541,-123.9442803,-666666666.0,0.0,0.0,0.0,0.0,
1435,95573,73051.0,65594.0,95865.0,97599.0,95865.0,,21205.0,32762.0,119.986,0.698,40.9149256,-123.6687235,27808.0,159.0,11.22088920254058,1417.0,100.0,0.0
1436,95585,21875.0,40486.0,,52598.0,51176.0,,15781.0,17799.0,58.636,0.0,39.8587165,-123.6661661,24324.0,130.0,23.853211009174316,545.0,100.0,
1437,95587,,,,,,,,,19.142,0.0,39.9696842,-123.7553699,-666666666.0,0.0,,0.0,,
1438,95589,39665.0,42915.0,62310.0,67577.0,62255.0,,,26979.0,152.794,0.0,40.061443,-123.979797,24575.0,371.0,32.17692974848222,1153.0,100.0,
1439,95595,,223777.0,,306120.0,,,,7079.0,552.764,0.049,40.0875652,-123.1534981,185266.0,3.0,2.097902097902098,143.0,100.0,
1440,95601,42250.0,90524.0,,98106.0,,,,75359.0,2.063,0.033,38.4248647,-120.8302776,48509.0,20.0,5.681818181818182,352.0,100.0,1.0
1441,95602,85662.0,104583.0,99720.0,120981.0,104233.0,,42560.0,59790.0,49.677,0.655,38.9914911,-121.1035441,50941.0,1583.0,8.506179473401398,18105.0,97.28640515851691,5.0
1442,95603,72571.0,98616.0,92340.0,116693.0,107879.0,,39974.0,64858.0,35.764,0.659,38.911346,-121.0857601,48796.0,3491.0,12.306987238242966,27741.0,97.79665797081012,3.0
1443,95604,79773.0,84388.0,,,,,,,0.05,0.0,39.2385257,-120.0714311,74262.0,0.0,0.0,34.0,100.0,1.0
1444,95605,60309.0,77700.0,67787.0,84694.0,72242.0,,30175.0,60825.0,3.899,0.168,38.5935212,-121.539867,31785.0,2079.0,14.54761738156882,14269.0,99.8460569589252,1.0
1445,95606,56413.0,79394.0,,61909.0,,,,124860.0,37.386,0.0,38.7564122,-122.1932706,95002.0,42.0,22.7027027027027,185.0,100.0,
1446,95607,76726.0,134277.0,,143186.0,,,,,132.46,0.213,38.8306164,-122.1260372,73671.0,0.0,0.0,235.0,100.0,
1447,95608,67766.0,97993.0,82200.0,116900.0,103639.0,139120.0,47373.0,64776.0,13.228,0.233,38.6269352,-121.3311908,47277.0,7747.0,12.158832300086322,62809.0,98.57804284705328,13.0
1448,95610,65972.0,82250.0,78194.0,90154.0,93140.0,,50732.0,62138.0,7.928,0.0,38.6949226,-121.2722073,36000.0,4739.0,10.253359008200093,46033.0,99.59756809969926,0.0
1449,95612,117694.0,119562.0,158750.0,140506.0,119250.0,,37031.0,49224.0,63.607,3.533,38.3847062,-121.5787214,45227.0,0.0,0.0,1462.0,100.0,0.0
1450,95614,105919.0,109205.0,122755.0,123352.0,123264.0,,59688.0,70620.0,31.755,0.03,38.8862376,-120.9796991,52276.0,375.0,8.372404554588078,4479.0,100.0,0.0
1451,95615,58909.0,73195.0,59167.0,77633.0,59167.0,,,36602.0,21.156,0.541,38.3107553,-121.5418167,27803.0,82.0,7.149084568439407,1147.0,100.0,0.0
1452,95616,61213.0,97677.0,135469.0,160387.0,153287.0,,32043.0,47060.0,29.855,0.033,38.5541465,-121.7985136,38990.0,14973.0,28.74448070646957,51874.0,99.5853330773661,25.0
1453,95618,100876.0,136525.0,143727.0,172021.0,162391.0,,49549.0,75028.0,32.13,0.047,38.5430194,-121.6905376,53903.0,5595.0,20.763749721665555,26849.0,99.64002078230536,13.0
1454,95619,57052.0,71086.0,77636.0,87774.0,78940.0,,24576.0,34567.0,5.936,0.039,38.6806051,-120.8142611,35911.0,964.0,15.029622700343,6414.0,100.0,0.0
1455,95620,80080.0,102541.0,79933.0,107278.0,102014.0,,65335.0,69620.0,241.267,2.885,38.4049355,-121.7543792,41056.0,1454.0,6.607889474640975,21928.0,99.6546082530449,1.0
1456,95621,66280.0,80285.0,75086.0,90937.0,89181.0,101686.0,41757.0,58311.0,6.675,0.0,38.695494,-121.3086239,35210.0,4322.0,10.268716291667657,41990.0,99.76478414787712,2.0
1457,95623,67961.0,91524.0,85268.0,94439.0,95583.0,,29848.0,72027.0,44.66,0.018,38.6325316,-120.8440154,43703.0,943.0,21.011586452762923,4487.0,99.97771836007132,0.0
1458,95624,100453.0,120651.0,106635.0,127541.0,119416.0,,52932.0,74012.0,45.553,0.043,38.4341498,-121.305874,41727.0,5353.0,7.881911212545093,67716.0,99.70698667451964,5.0
1459,95625,85532.0,85458.0,,,,,85532.0,85458.0,0.921,0.0,38.3573109,-121.9086393,73314.0,0.0,0.0,88.0,100.0,
1460,95626,76607.0,89141.0,79500.0,94304.0,96136.0,,38571.0,47633.0,37.697,0.0,38.7337942,-121.4890064,37647.0,588.0,10.059880239520956,5828.0,99.70915312232675,
1461,95627,81563.0,107467.0,82109.0,114678.0,87973.0,,48750.0,44785.0,52.319,0.311,38.7345127,-122.0253459,32106.0,454.0,10.974135847232294,4137.0,100.0,
1462,95628,89923.0,116492.0,109741.0,136097.0,128900.0,,55691.0,72261.0,12.892,0.359,38.6520964,-121.2543842,53372.0,3629.0,8.200018076644975,44002.0,99.4260665220535,7.0
1463,95629,,68617.0,79141.0,76056.0,79766.0,,35580.0,49832.0,57.029,0.0,38.5127884,-120.6875231,45630.0,153.0,20.48192771084337,747.0,100.0,
1464,95630,118006.0,137832.0,141437.0,157793.0,153746.0,,58416.0,81389.0,26.192,2.187,38.662781,-121.140107,59724.0,4034.0,5.266387289651301,76480.0,99.84464549145552,19.0
1465,95631,84265.0,96955.0,84779.0,99371.0,124146.0,,77321.0,88683.0,173.981,0.543,39.0549436,-120.7539748,44577.0,697.0,11.162716207559257,6244.0,100.0,0.0
1466,95632,77351.0,95578.0,90346.0,104118.0,94482.0,,41435.0,58812.0,113.26,0.633,38.2744509,-121.2592009,39524.0,2261.0,7.242848447961046,31073.0,99.53871288080212,1.0
1467,95633,75276.0,92665.0,85700.0,105884.0,88036.0,,,38359.0,39.46,0.039,38.8492029,-120.8223838,48672.0,538.0,16.278366111951588,3305.0,100.0,
1468,95634,68672.0,71765.0,75008.0,79901.0,76282.0,,,54528.0,118.611,0.057,38.9006294,-120.7067822,42167.0,446.0,11.50077359463641,3789.0,97.7050025786488,
1469,95635,62308.0,64852.0,83455.0,94760.0,83848.0,,21000.0,30851.0,29.548,0.042,38.9107478,-120.9086212,44057.0,120.0,12.658227848101266,948.0,100.0,
1470,95636,52639.0,63359.0,67647.0,70995.0,71250.0,,27344.0,37633.0,11.469,0.0,38.6116538,-120.48682,35287.0,0.0,0.0,1374.0,100.0,0.0
1471,95637,52115.0,85070.0,,94605.0,,,,,42.28,0.0,38.8530151,-122.2728699,54356.0,72.0,26.08695652173913,276.0,100.0,
1472,95638,70313.0,93107.0,108971.0,116594.0,108971.0,,,33382.0,80.227,0.588,38.3426776,-121.070132,41568.0,192.0,8.54853072128228,2242.0,99.82190560997329,0.0
1473,95639,59167.0,56356.0,85700.0,78625.0,,,,44169.0,4.633,0.484,38.40854,-121.4953653,19061.0,47.0,14.968152866242038,314.0,100.0,
1474,95640,69648.0,84278.0,85485.0,100049.0,101061.0,,26080.0,46357.0,131.397,6.326,38.3414666,-120.9401124,34119.0,831.0,6.6384406454705225,9783.0,78.15146189487139,0.0
1475,95641,42174.0,58448.0,61333.0,74271.0,77083.0,,19167.0,27315.0,41.984,2.772,38.1555709,-121.6048157,38352.0,388.0,25.576796308503624,1492.0,98.3520105471325,
1476,95642,63453.0,77425.0,76447.0,91152.0,77303.0,,25292.0,48726.0,66.481,1.865,38.3435055,-120.763948,41395.0,502.0,7.019015659955257,6966.0,97.3993288590604,1.0
1477,95645,44297.0,58479.0,48000.0,63205.0,52885.0,,,27079.0,123.802,2.365,38.8940348,-121.7968077,24464.0,148.0,12.736660929432016,1162.0,100.0,
1478,95646,124167.0,103598.0,,,,,,74283.0,53.386,1.888,38.6317431,-120.0153616,36701.0,68.0,27.309236947791163,249.0,100.0,
1479,95648,88167.0,110261.0,101208.0,122823.0,110863.0,,50728.0,74295.0,144.298,0.955,38.9228115,-121.3120046,49800.0,4208.0,7.60252935862692,54925.0,99.23215898825654,10.0
1480,95650,103669.0,161688.0,136436.0,204457.0,144848.0,,,62532.0,22.875,0.675,38.8091745,-121.171375,74180.0,834.0,5.915732728046532,14071.0,99.80848347283305,1.0
1481,95651,,133335.0,136964.0,153015.0,136964.0,,,,13.366,0.0,38.8208844,-120.9351895,64939.0,46.0,6.233062330623306,738.0,100.0,
1482,95652,33125.0,53856.0,32604.0,57097.0,,,52784.0,45900.0,3.737,0.0,38.6626381,-121.400828,13154.0,545.0,45.68315171835708,1182.0,99.07795473595976,0.0
1483,95653,42985.0,36836.0,43470.0,40929.0,43974.0,,,,5.493,0.008,38.697075,-121.978414,27542.0,88.0,19.34065934065934,455.0,100.0,
1484,95655,94028.0,106913.0,116394.0,126866.0,118268.0,,,41141.0,9.529,0.025,38.5492278,-121.2785982,42032.0,525.0,10.597496972143722,4954.0,100.0,0.0
1485,95658,108871.0,137121.0,134013.0,152543.0,145795.0,,39853.0,94868.0,23.304,0.462,38.8811828,-121.1690138,57509.0,187.0,3.1302310010043524,5974.0,100.0,1.0
1486,95659,54833.0,87113.0,75714.0,115304.0,83125.0,,45114.0,48501.0,45.928,0.717,38.8587448,-121.5899125,43011.0,110.0,13.924050632911392,790.0,100.0,
1487,95660,50541.0,63063.0,50826.0,64176.0,58475.0,69404.0,42057.0,51484.0,6.355,0.0,38.6788666,-121.3804999,24581.0,6923.0,19.5245078684641,35414.0,99.87590952676406,0.0
1488,95661,88966.0,115468.0,111042.0,136542.0,121906.0,,53724.0,67647.0,8.954,0.0,38.7412743,-121.2492663,53648.0,2476.0,7.542571663569623,32286.0,98.35196636914736,72.0
1489,95662,76079.0,92612.0,86753.0,101035.0,101117.0,,50896.0,63990.0,10.806,0.154,38.6891735,-121.2184354,43653.0,2895.0,8.925268220495745,32350.0,99.7348624984585,0.0
1490,95663,120742.0,146456.0,145101.0,159045.0,157625.0,,61125.0,96335.0,8.701,0.0,38.8573725,-121.1825262,65265.0,203.0,7.6344490409928545,2618.0,98.45806694245957,0.0
1491,95664,79375.0,90411.0,81339.0,102169.0,83789.0,,32446.0,42297.0,36.744,4.631,38.8012809,-121.0378557,46305.0,25.0,2.206531332744925,1133.0,100.0,
1492,95665,62688.0,87932.0,82260.0,105514.0,90682.0,,24457.0,32494.0,20.26,0.004,38.3951756,-120.6527553,33545.0,277.0,5.9024078414660135,4636.0,98.78542510121456,0.0
1493,95666,71648.0,81815.0,85167.0,96929.0,92212.0,,32774.0,51556.0,83.975,2.251,38.5413755,-120.3290973,41343.0,412.0,7.000849617672047,5885.0,100.0,
1494,95667,74324.0,92397.0,94436.0,110514.0,106521.0,,40074.0,53259.0,169.08,0.27,38.7333947,-120.791347,44091.0,3422.0,9.483427557920407,35503.0,98.3898680855781,6.0
1495,95668,75667.0,91206.0,95000.0,109960.0,100000.0,,36667.0,46297.0,64.98,0.154,38.8275549,-121.4951816,46328.0,33.0,6.508875739644971,507.0,100.0,
1496,95669,85758.0,94221.0,96369.0,109088.0,113373.0,,31328.0,47375.0,75.72,0.065,38.4895182,-120.8916417,47747.0,263.0,10.461416070007957,2514.0,100.0,0.0
1497,95670,71732.0,94061.0,78772.0,101398.0,91311.0,114001.0,53585.0,74385.0,12.917,0.343,38.6042685,-121.2803275,40416.0,6667.0,11.214654577873471,59228.0,99.62825278810408,12.0
1498,95672,111034.0,145374.0,138615.0,167907.0,153065.0,,46384.0,69089.0,21.745,0.064,38.7222604,-120.9929553,61644.0,197.0,3.42966573816156,5739.0,99.91295264623956,0.0
1499,95673,72438.0,85862.0,80323.0,92301.0,86799.0,,38393.0,49260.0,16.253,0.067,38.6905184,-121.4656624,32806.0,2188.0,13.129312931293128,16663.0,99.98799879988,0.0
1500,95674,94722.0,132231.0,120278.0,145583.0,97083.0,,61250.0,74997.0,31.862,0.0,38.9539486,-121.4818964,42491.0,92.0,10.71012805587893,859.0,100.0,
1501,95675,41607.0,43219.0,42821.0,46306.0,44143.0,,,,0.202,0.0,38.545458,-120.7429092,23738.0,66.0,13.5523613963039,487.0,100.0,0.0
1502,95677,88897.0,107541.0,105352.0,126679.0,120637.0,,44805.0,62951.0,9.724,0.022,38.79292,-121.232006,49451.0,1962.0,6.862299324962401,28477.0,99.6012731279074,4.0
1503,95678,77437.0,94941.0,99515.0,111050.0,115177.0,,49254.0,60849.0,11.425,0.0,38.7653528,-121.2884731,45145.0,3379.0,7.474010174740101,45068.0,99.6859101968591,3.0
1504,95679,,,,,,,,,5.907,0.213,38.9165945,-122.2852761,82198.0,0.0,0.0,131.0,100.0,0.0
1505,95680,,,,,,,,,2.329,0.0,38.2414116,-121.5783198,,0.0,0.0,9.0,100.0,
1506,95681,49948.0,66410.0,59750.0,78180.0,61354.0,,38152.0,34602.0,15.612,0.0,38.9980915,-121.354198,28199.0,20.0,1.45985401459854,1370.0,100.0,
1507,95682,87974.0,114665.0,102530.0,132850.0,111686.0,,47147.0,62520.0,89.883,0.121,38.5989689,-120.9630662,56780.0,1899.0,6.383193277310925,29653.0,99.67394957983193,1.0
1508,95683,111865.0,129036.0,131347.0,145371.0,139353.0,,65938.0,81626.0,86.361,0.336,38.5119915,-121.0962605,61710.0,243.0,3.838862559241706,6324.0,99.90521327014218,0.0
1509,95684,66702.0,90110.0,88088.0,108535.0,89853.0,,22045.0,51944.0,159.809,0.059,38.5661039,-120.5012152,59626.0,277.0,9.509097150703742,2856.0,98.043254376931,0.0
1510,95685,56599.0,85745.0,71250.0,112071.0,86422.0,,37667.0,40612.0,39.977,0.005,38.4340117,-120.7620145,45416.0,345.0,7.335743142674889,4695.0,99.82989581118436,0.0
1511,95686,40333.0,51418.0,39643.0,55324.0,,,31563.0,35982.0,32.394,1.365,38.1577939,-121.5202225,20543.0,422.0,35.34338358458962,1194.0,100.0,
1512,95687,92653.0,109777.0,105306.0,121759.0,112060.0,,58546.0,72318.0,44.557,0.272,38.3331329,-121.9201507,42192.0,4267.0,6.184416487912343,61927.0,89.75447852049395,4.0
1513,95688,98579.0,124779.0,114627.0,138147.0,143223.0,,61083.0,68623.0,92.002,0.364,38.4213428,-122.0301235,50401.0,2818.0,7.019204423742745,39732.0,98.96629885171993,14.0
1514,95689,73864.0,131355.0,125500.0,167046.0,128375.0,,32273.0,32519.0,25.264,0.0,38.470889,-120.6156786,75053.0,66.0,4.405874499332444,1498.0,100.0,0.0
1515,95690,65742.0,130590.0,67188.0,139814.0,77411.0,,54792.0,57891.0,51.594,1.918,38.2034041,-121.6262394,36401.0,286.0,17.643429981492904,1621.0,100.0,0.0
1516,95691,80916.0,105952.0,97137.0,116363.0,107030.0,,53417.0,72144.0,39.028,2.239,38.6279507,-121.5932868,43675.0,5652.0,14.143790195440555,39812.0,99.6271364580466,2.0
1517,95692,76071.0,95539.0,79479.0,93560.0,85417.0,,54492.0,90780.0,57.224,0.77,39.043066,-121.4098044,37589.0,252.0,5.156537753222836,4784.0,97.89236750562718,0.0
1518,95693,100479.0,113906.0,106000.0,125196.0,111359.0,,48603.0,72439.0,58.661,0.0,38.3985313,-121.2195101,51608.0,452.0,5.928646379853095,7619.0,99.93441762854144,0.0
1519,95694,87097.0,127287.0,100479.0,136253.0,100599.0,,63229.0,84623.0,132.676,0.313,38.5716604,-122.0641679,49485.0,970.0,10.104166666666666,9553.0,99.51041666666669,1.0
1520,95695,68158.0,93000.0,74467.0,101848.0,86513.0,,45313.0,57474.0,145.612,0.059,38.6940377,-121.8529316,40038.0,4354.0,10.914469066479494,39458.0,98.91206256893612,4.0
1521,95697,,55422.0,81544.0,72385.0,,,,31124.0,0.274,0.0,38.7328813,-121.8071949,16508.0,189.0,67.25978647686833,281.0,100.0,
1522,95698,,153308.0,,,,,25677.0,37466.0,38.39,0.297,38.8163566,-121.9107698,81082.0,29.0,14.79591836734694,196.0,100.0,0.0
1523,95699,,,,,,,,,3.491,0.003,38.4367741,-120.8576235,107930.0,10.0,16.666666666666668,60.0,100.0,
1524,95701,85294.0,140724.0,100650.0,160645.0,91458.0,,35852.0,46511.0,31.752,0.054,39.226549,-120.7670224,62589.0,77.0,7.368421052631579,1045.0,100.0,
1525,95703,83657.0,87761.0,83688.0,93091.0,83457.0,,77308.0,68238.0,8.878,0.027,38.9890274,-120.9877751,53235.0,230.0,11.764705882352942,1955.0,100.0,0.0
1526,95709,71659.0,97683.0,83214.0,109074.0,81908.0,,50263.0,63843.0,23.795,0.075,38.7490321,-120.6909165,54312.0,949.0,15.549729641160086,6103.0,100.0,0.0
1527,95713,75369.0,88777.0,94412.0,103049.0,98393.0,,37169.0,57164.0,60.77,0.386,39.0813467,-120.9323895,43122.0,861.0,8.375486381322958,10270.0,99.90272373540856,1.0
1528,95714,57500.0,69240.0,66063.0,79064.0,92500.0,,33646.0,48551.0,3.596,0.044,39.2011586,-120.8367976,35389.0,54.0,13.138686131386862,411.0,100.0,
1529,95715,,136407.0,180313.0,154153.0,,,28125.0,31260.0,33.817,0.622,39.2766508,-120.644012,57802.0,2.0,1.818181818181818,110.0,100.0,
1530,95717,49583.0,51130.0,82188.0,98627.0,80781.0,,,20811.0,19.505,0.0,39.1425937,-120.8426891,30284.0,44.0,34.10852713178294,129.0,100.0,
1531,95720,,102308.0,,146887.0,,,28854.0,31921.0,155.801,0.428,38.8509368,-120.2512666,47766.0,0.0,0.0,107.0,100.0,
1532,95721,,,,,,,,,4.521,0.0,38.81614,-120.0959985,-666666666.0,0.0,,0.0,,0.0
1533,95722,88125.0,116501.0,107571.0,135813.0,111389.0,,39949.0,51046.0,10.442,0.245,39.0098006,-121.0347072,57737.0,148.0,3.0648167322427,4829.0,100.0,0.0
1534,95726,75213.0,88007.0,85417.0,96401.0,87224.0,,57386.0,64621.0,142.954,0.582,38.7619757,-120.4134947,45998.0,767.0,9.61876097316278,7974.0,100.0,2.0
1535,95728,96310.0,84201.0,96845.0,90291.0,104861.0,,,63837.0,27.992,0.61,39.2946534,-120.4014066,56124.0,22.0,4.007285974499089,549.0,100.0,
1536,95735,91731.0,115661.0,,,,,,,43.775,0.932,38.8402874,-120.1502941,51598.0,0.0,0.0,51.0,100.0,
1537,95736,56845.0,80143.0,,71675.0,,,,,0.231,0.0,39.0391217,-120.9774935,46837.0,0.0,0.0,131.0,100.0,0.0
1538,95742,133710.0,141363.0,133542.0,143781.0,153309.0,,130295.0,115044.0,50.442,0.109,38.5622013,-121.2047003,50631.0,535.0,3.594705368541289,14820.0,99.5766982463213,0.0
1539,95746,171325.0,214164.0,187124.0,236857.0,195625.0,,50028.0,102892.0,18.4,7.208,38.7469238,-121.1664336,80724.0,1176.0,5.170821791320407,22713.0,99.86809128083368,13.0
1540,95747,113991.0,130719.0,132384.0,146091.0,147273.0,,52083.0,74082.0,42.115,0.0,38.7784212,-121.3688294,55607.0,4254.0,5.620961668054069,75555.0,99.83351171364016,3.0
1541,95757,108507.0,126759.0,113760.0,129109.0,122438.0,,61601.0,94535.0,64.497,1.019,38.3316522,-121.4369791,43467.0,5232.0,9.82867448151488,52109.0,97.89036669672376,9.0
1542,95758,92222.0,105509.0,103824.0,113323.0,115064.0,,65193.0,74161.0,13.624,0.29,38.429667,-121.4452131,40499.0,6787.0,10.259549831451332,65967.0,99.71883361298808,21.0
1543,95762,136203.0,175355.0,152069.0,190314.0,162572.0,,59242.0,97098.0,41.588,2.405,38.6836885,-121.0647269,74061.0,1995.0,4.351904367174207,45835.0,99.98473016011518,8.0
1544,95765,107776.0,131583.0,131040.0,148274.0,138415.0,,52729.0,76447.0,12.522,0.011,38.8197384,-121.2783211,52023.0,1079.0,2.505864047005272,42732.0,99.24057688288164,2.0
1545,95776,84856.0,103282.0,88720.0,111131.0,108125.0,,47688.0,66790.0,88.202,1.175,38.6986923,-121.6994618,39113.0,1742.0,6.61050394656952,25761.0,97.75728597449908,3.0
1546,95811,69560.0,89257.0,98929.0,117788.0,147000.0,,68054.0,80500.0,2.316,0.12,38.5937915,-121.4821584,57486.0,1763.0,20.849101229895933,8406.0,99.40870387890256,1.0
1547,95814,37595.0,61012.0,59692.0,82499.0,83750.0,,32326.0,55772.0,1.396,0.036,38.5805683,-121.4955896,42756.0,2897.0,23.652841280209014,10380.0,84.74853037230568,11.0
1548,95815,42276.0,58113.0,44535.0,59060.0,58277.0,,32556.0,49839.0,7.653,0.168,38.6056281,-121.4454529,29470.0,6253.0,23.57576443087132,26490.0,99.87557968555592,12.0
1549,95816,70448.0,94922.0,130865.0,157370.0,137847.0,,57357.0,71480.0,2.729,0.071,38.5754073,-121.4648034,67062.0,1787.0,9.746918293880222,18092.0,98.6800479982546,26.0
1550,95817,52323.0,63870.0,62629.0,79999.0,86797.0,,31315.0,50506.0,2.265,0.0,38.5506045,-121.4570265,38260.0,3108.0,21.415282849858748,14297.0,98.5116791841797,86.0
1551,95818,88101.0,117234.0,118421.0,145377.0,146169.0,,67566.0,83832.0,3.859,0.164,38.5544871,-121.4970584,69216.0,2815.0,12.206226693261645,23038.0,99.89593270314803,0.0
1552,95819,113879.0,135357.0,148828.0,160053.0,158362.0,,75928.0,97275.0,3.606,0.086,38.5668619,-121.4375632,64875.0,1188.0,5.998182368979097,19641.0,99.16691911541956,11.0
1553,95820,55003.0,69903.0,56506.0,75925.0,69947.0,,49346.0,55832.0,5.267,0.0,38.5349099,-121.4442024,32485.0,7116.0,19.753497668221183,35921.0,99.71407950255386,0.0
1554,95821,47056.0,73020.0,62879.0,85759.0,79283.0,,35070.0,53502.0,7.062,0.074,38.625693,-121.3849162,37064.0,6460.0,17.256117106528475,37376.0,99.83972646650282,3.0
1555,95822,61988.0,79864.0,72398.0,93218.0,86542.0,,41371.0,53595.0,8.398,0.097,38.5128441,-121.4942151,34428.0,5728.0,12.341369874819556,46113.0,99.35362937108138,3.0
1556,95823,50832.0,67343.0,54378.0,72011.0,63765.0,84911.0,31466.0,42137.0,11.479,0.0,38.4747263,-121.4426355,22984.0,16262.0,19.59678488365087,82651.0,99.59991805550534,44.0
1557,95824,40979.0,53542.0,41278.0,56666.0,45703.0,,27708.0,36766.0,3.988,0.0,38.5174351,-121.4414397,21467.0,7707.0,25.222542217567742,30476.0,99.73818562639087,0.0
1558,95825,45248.0,59695.0,41778.0,62062.0,52066.0,,43944.0,54718.0,4.656,0.064,38.5918966,-121.408467,32363.0,10295.0,27.593138568748326,36814.0,98.67059769498792,9.0
1559,95826,65967.0,81363.0,75952.0,94021.0,92050.0,,44387.0,58446.0,10.538,0.223,38.5438485,-121.3782842,37950.0,6523.0,16.22435020519836,40085.0,99.70152966049,0.0
1560,95827,63936.0,81311.0,70075.0,87784.0,78125.0,,55669.0,63990.0,8.945,0.149,38.5483596,-121.3274972,34006.0,2470.0,11.71504458357048,20949.0,99.35970404097894,2.0
1561,95828,56190.0,71909.0,59871.0,71992.0,70654.0,81383.0,31579.0,62194.0,12.403,0.0,38.489426,-121.3959687,27998.0,9106.0,14.964667214461793,60764.0,99.85866885784716,1.0
1562,95829,97009.0,107864.0,104087.0,114231.0,113800.0,,61302.0,72602.0,20.308,0.005,38.489546,-121.323452,37827.0,3983.0,12.726459405054795,31279.0,99.94248650030354,0.0
1563,95830,116838.0,177364.0,104635.0,146318.0,104635.0,,,277330.0,13.012,0.066,38.4905076,-121.2841712,47575.0,100.0,13.404825737265416,746.0,100.0,0.0
1564,95831,81626.0,107162.0,104347.0,126678.0,131176.0,,59672.0,70371.0,6.995,0.535,38.4957873,-121.5302555,53818.0,3690.0,8.30146231721035,44178.0,99.38807649043868,5.0
1565,95832,55734.0,63251.0,53135.0,63525.0,57270.0,,33152.0,43915.0,8.317,0.556,38.4474133,-121.4961382,20282.0,2555.0,19.48002439768222,13109.0,99.94663007014334,2.0
1566,95833,69798.0,88150.0,72766.0,92868.0,97072.0,,56390.0,74904.0,8.091,0.47,38.6190485,-121.5175516,40001.0,4046.0,9.890485968514716,40893.0,99.96333235552947,3.0
1567,95834,77404.0,92930.0,84951.0,99148.0,104112.0,,49470.0,75507.0,9.964,0.252,38.6352119,-121.5186075,39475.0,4647.0,13.318239137911268,34716.0,99.49558638083228,2.0
1568,95835,104404.0,125371.0,114833.0,138708.0,127527.0,,75129.0,84216.0,8.879,0.08,38.668491,-121.525602,47562.0,1836.0,4.482750201430769,40925.0,99.92186927753498,1.0
1569,95837,145833.0,180953.0,157938.0,209154.0,158313.0,,26771.0,53989.0,14.377,0.399,38.693765,-121.5989406,81388.0,40.0,13.0718954248366,306.0,100.0,0.0
1570,95838,50161.0,66335.0,52528.0,69902.0,61911.0,,35857.0,45839.0,9.205,0.019,38.6457235,-121.4452544,22928.0,8177.0,19.793759531359687,41013.0,99.2786424923144,0.0
1571,95841,53866.0,66691.0,66316.0,77072.0,79250.0,,37044.0,44416.0,3.898,0.0,38.6602725,-121.3481643,33352.0,3451.0,16.01986816451583,21278.0,98.77448704855632,1.0
1572,95842,54146.0,65635.0,57087.0,67487.0,70227.0,,37200.0,52999.0,3.972,0.0,38.6870376,-121.3488651,26329.0,6531.0,18.780733285406185,34750.0,99.92810927390369,0.0
1573,95843,82000.0,94304.0,84665.0,96869.0,95262.0,,58059.0,69451.0,6.517,0.0,38.7153295,-121.3636749,35082.0,4815.0,10.20235194406187,47160.0,99.92583960165273,0.0
1574,95864,107115.0,151969.0,121440.0,179359.0,147938.0,,54253.0,75145.0,6.28,0.231,38.5840466,-121.3758456,69253.0,2468.0,9.592661691542288,25709.0,99.92615049751244,4.0
1575,95901,55128.0,68098.0,64469.0,76748.0,82188.0,,28145.0,44182.0,200.199,1.616,39.2239387,-121.4940499,27888.0,7276.0,20.144522273595616,35190.0,97.427946510147,1.0
