Zipcode,Population,Per Capita Income,Poverty Count,Poverty Rate,Insurance coverage status,Coverage Rate
94920,12906.0,144758.0,280.0,2.169533550286688,12874.0,99.75205330853866
94922,509.0,59412.0,75.0,14.734774066797643,509.0,100.0
94923,1390.0,73431.0,14.0,1.0071942446043165,1369.0,98.48920863309353
94924,1342.0,85319.0,162.0,12.071535022354695,1342.0,100.0
94925,10155.0,112991.0,379.0,3.7321516494337765,10155.0,100.0
94928,46231.0,43829.0,4343.0,9.3941294802189,46163.0,99.8529125478575
94929,442.0,153498.0,0.0,0.0,442.0,100.0
94930,8748.0,68225.0,764.0,8.733424782807498,8731.0,99.80566986739827
94931,8945.0,50954.0,630.0,7.043040804918949,8943.0,99.97764114030184
94933,1284.0,59749.0,223.0,17.36760124610592,1284.0,100.0
94937,938.0,58448.0,132.0,14.072494669509595,938.0,100.0
94938,428.0,72525.0,23.0,5.373831775700935,428.0,100.0
94939,7488.0,107557.0,519.0,6.931089743589744,7488.0,100.0
94940,260.0,119903.0,0.0,0.0,260.0,100.0
94941,32190.0,112930.0,1740.0,5.405405405405405,32119.0,99.77943460702082
94945,17309.0,68815.0,1153.0,6.661274481483622,17309.0,100.0
94946,673.0,109320.0,34.0,5.052005943536404,666.0,98.95988112927192
94947,25183.0,60948.0,2399.0,9.526267720287496,25016.0,99.33685422705794
94949,18545.0,67932.0,1325.0,7.144782960366675,18457.0,99.52547856565111
94950,23.0,148200.0,0.0,0.0,23.0,100.0
94951,3574.0,64777.0,226.0,6.323447118074986,3568.0,99.83212087297146
94952,33519.0,63438.0,1996.0,5.954831588054536,32802.0,97.86091470509264
94954,38201.0,52480.0,2156.0,5.643831313316405,38042.0,99.58378052930551
94956,1189.0,70727.0,112.0,9.419680403700589,1188.0,99.91589571068124
94957,2081.0,152463.0,76.0,3.652090341182124,2081.0,100.0
94960,16028.0,103820.0,630.0,3.930621412528076,15998.0,99.81282755178438
94963,462.0,113616.0,0.0,0.0,461.0,99.78354978354979
94964,2054.0,8390.0,80.0,3.8948393378773125,173.0,8.422590068159689
94965,12044.0,102735.0,1013.0,8.41082696778479,12038.0,99.95018266356692
94970,400.0,60733.0,17.0,4.25,400.0,100.0
94971,364.0,99619.0,114.0,31.318681318681318,364.0,100.0
94972,153.0,37220.0,0.0,0.0,153.0,100.0
94973,1438.0,86490.0,122.0,8.484005563282336,1438.0,100.0
95002,1920.0,45602.0,78.0,4.0625,1920.0,100.0
95003,24977.0,72729.0,862.0,3.4511750810745885,24972.0,99.97998158305641
95004,3902.0,62037.0,166.0,4.254228600717581,3902.0,100.0
95005,7552.0,53608.0,293.0,3.8797669491525424,7552.0,100.0
95006,8802.0,62990.0,442.0,5.0215860031810955,8802.0,100.0
95007,359.0,102328.0,16.0,4.456824512534819,359.0,100.0
95008,48746.0,75922.0,3010.0,6.1748656300004106,48522.0,99.54047511590694
95010,9243.0,62899.0,1235.0,13.361462728551336,9133.0,98.80991020231527
95012,10528.0,19505.0,1631.0,15.492021276595745,10528.0,100.0
95013,53.0,54858.0,0.0,0.0,53.0,100.0
95014,61414.0,99025.0,3156.0,5.138893411925619,61097.0,99.48383104829517
95017,907.0,35803.0,50.0,5.512679162072767,907.0,100.0
95018,6055.0,64373.0,401.0,6.62262592898431,6055.0,100.0
95019,5891.0,23350.0,444.0,7.536920726531998,5891.0,100.0
95020,68365.0,47831.0,5008.0,7.325385796825861,68154.0,99.69136253931106
95023,57367.0,39009.0,4561.0,7.950563913051057,57214.0,99.73329614586784
95030,13373.0,152047.0,789.0,5.899947655724221,13343.0,99.77566738951619
95032,27678.0,108446.0,982.0,3.547944215622516,27364.0,98.86552496567671
95033,9853.0,92783.0,263.0,2.66923779559525,9853.0,100.0
95035,79393.0,61918.0,4551.0,5.732243396773015,77419.0,97.51363470331137
95037,51867.0,63606.0,1933.0,3.7268398018007596,51662.0,99.6047583241753
95039,1427.0,26586.0,223.0,15.62718990889979,1427.0,100.0
95041,803.0,51575.0,0.0,0.0,778.0,96.88667496886676
95043,669.0,87142.0,32.0,4.783258594917788,667.0,99.70104633781764
95045,4063.0,51846.0,159.0,3.9133645089835096,4063.0,100.0
95046,5801.0,56850.0,457.0,7.8779520772280645,5800.0,99.98276159282882
95050,39905.0,64995.0,4549.0,11.399573988222027,39691.0,99.46372635008144
95051,60499.0,87125.0,3379.0,5.585216284566687,60356.0,99.76363245673483
95053,3317.0,6440.0,89.0,2.6831474223696112,3317.0,100.0
95054,24444.0,86403.0,1932.0,7.903780068728523,24236.0,99.14907543773523
95060,46527.0,57380.0,8370.0,17.98955445225353,46154.0,99.19831495690674
95062,36369.0,59408.0,4910.0,13.500508674970442,36061.0,99.15312491407518
95064,9832.0,9509.0,296.0,3.0105777054515865,9831.0,99.98982912937348
95065,8125.0,66837.0,648.0,7.975384615384615,8119.0,99.92615384615385
95066,15233.0,79281.0,691.0,4.5362042933105755,15219.0,99.9080942690212
95070,31688.0,118419.0,995.0,3.139989901540015,31509.0,99.43511739459733
95073,11408.0,60302.0,1188.0,10.413744740532959,11402.0,99.94740532959327
95075,566.0,55155.0,27.0,4.770318021201414,566.0,100.0
95076,83716.0,33137.0,10625.0,12.69171962348894,83438.0,99.66792488891012
95110,20314.0,59105.0,2155.0,10.608447376193759,19493.0,95.95845229890716
95111,59761.0,33291.0,5390.0,9.019260052542629,59735.0,99.9564933652382
95112,58775.0,45501.0,9683.0,16.474691620586984,58689.0,99.85367928541046
95113,2161.0,102305.0,407.0,18.833873206848683,2161.0,100.0
95116,50436.0,31043.0,5719.0,11.339122848758823,50161.0,99.45475454040765
95117,28663.0,60680.0,2702.0,9.426787147193245,28443.0,99.23245996580958
95118,32827.0,65026.0,1810.0,5.513753922076339,32811.0,99.95125963383799
95119,10461.0,63064.0,560.0,5.353216709683586,10419.0,99.59850874677373
95120,38003.0,99080.0,910.0,2.394547798857985,37995.0,99.9789490303397
95121,36657.0,44032.0,3001.0,8.186703767356848,36468.0,99.4844095261478
95122,52555.0,29363.0,5511.0,10.486157358957282,52541.0,99.97336124060509
95123,70952.0,57529.0,4134.0,5.826474236103281,70911.0,99.94221445484271
95124,51803.0,79008.0,2253.0,4.34916896704824,51594.0,99.59654846244426
95125,53333.0,89764.0,3114.0,5.8387864924155775,52829.0,99.05499409371309
95126,36996.0,70589.0,3653.0,9.874040436803979,36940.0,99.84863228457131
95127,62269.0,40473.0,5062.0,8.12924569207792,61903.0,99.41222759318441
95128,33653.0,68757.0,2852.0,8.474727364573738,32859.0,97.64062639289216
95129,39797.0,82518.0,1577.0,3.962610247003543,39526.0,99.31904414905647
95130,13376.0,72042.0,478.0,3.5735645933014353,13376.0,100.0
95131,31335.0,62617.0,2218.0,7.078346896441679,31335.0,100.0
95132,40981.0,60812.0,3451.0,8.42097557404651,40981.0,100.0
95133,28749.0,57051.0,3334.0,11.596925110438624,28731.0,99.93738912657831
95134,30916.0,91737.0,1870.0,6.048647949281925,30916.0,100.0
95135,21402.0,87415.0,579.0,2.705354639753294,21330.0,99.66358284272498
95136,47294.0,60327.0,3382.0,7.15101281346471,47270.0,99.94925360510847
95138,19420.0,74902.0,1074.0,5.53038105046344,19419.0,99.99485066941298
95139,7232.0,54576.0,342.0,4.728982300884955,7220.0,99.83407079646018
95140,91.0,108733.0,6.0,6.593406593406593,91.0,100.0
95148,45688.0,50787.0,2982.0,6.526877954824024,45635.0,99.88399579758361
95202,6000.0,20356.0,2279.0,37.983333333333334,5925.0,98.75
95203,16237.0,24005.0,4084.0,25.152429636016507,16178.0,99.63663238282935
95204,30406.0,32892.0,4123.0,13.559823719002829,29927.0,98.42465302900743
95205,40128.0,20185.0,8599.0,21.428927432216906,40049.0,99.80312998405104
95206,68031.0,23226.0,13085.0,19.233878672957918,67937.0,99.86182769619732
95207,52877.0,32167.0,8530.0,16.13177752141763,52289.0,98.88798532443218
95209,46756.0,33638.0,4290.0,9.175293010522713,46269.0,98.9584224484558
95210,42654.0,22283.0,8470.0,19.857457682749565,42484.0,99.60144417874056
95211,1676.0,4407.0,0.0,0.0,1676.0,100.0
95212,27848.0,36450.0,1555.0,5.5838839413961505,27815.0,99.88149956908934
95215,25647.0,22174.0,4216.0,16.438569813233517,22302.0,86.95753889343783
95219,30165.0,49005.0,1559.0,5.168241339300514,30147.0,99.9403281949279
95220,8244.0,46669.0,504.0,6.11353711790393,8244.0,100.0
95222,5236.0,34947.0,778.0,14.858670741023682,5151.0,98.37662337662337
95223,2470.0,62716.0,150.0,6.0728744939271255,2470.0,100.0
95224,311.0,26408.0,69.0,22.186495176848876,311.0,100.0
95225,1019.0,33472.0,118.0,11.579980372914623,1019.0,100.0
95226,0.0,-666666666.0,0.0,,0.0,
95227,1180.0,51606.0,50.0,4.237288135593221,1180.0,100.0
95228,4648.0,45022.0,397.0,8.54130808950086,4648.0,100.0
95230,513.0,62985.0,0.0,0.0,513.0,100.0
95231,4865.0,19364.0,681.0,13.997944501541625,3487.0,71.67523124357656
95232,202.0,33061.0,29.0,14.356435643564357,202.0,100.0
95233,233.0,45654.0,62.0,26.609442060085836,233.0,100.0
95236,4518.0,39557.0,545.0,12.062859672421425,4518.0,100.0
95237,3992.0,46735.0,367.0,9.193386773547093,3959.0,99.17334669338678
95240,50245.0,30807.0,8327.0,16.57279331276744,49651.0,98.8177928152055
95242,27433.0,46270.0,2068.0,7.538366201290416,27348.0,99.69015419385411
95245,2813.0,39198.0,315.0,11.19800924280128,2813.0,100.0
95246,1548.0,30512.0,307.0,19.83204134366925,1538.0,99.35400516795866
95247,4022.0,40414.0,370.0,9.199403281949278,4022.0,100.0
95248,106.0,19569.0,44.0,41.509433962264154,106.0,100.0
95249,4908.0,24630.0,1526.0,31.092094539527302,4670.0,95.15077424612878
95251,521.0,57729.0,12.0,2.3032629558541267,521.0,100.0
95252,14622.0,38129.0,1263.0,8.637669265490358,14622.0,100.0
95254,350.0,43670.0,0.0,0.0,350.0,100.0
95255,1787.0,24011.0,393.0,21.99216564073867,1787.0,100.0
95257,398.0,47949.0,57.0,14.321608040201005,398.0,100.0
95258,3885.0,52986.0,258.0,6.640926640926641,3884.0,99.97425997425998
95301,41660.0,33452.0,6487.0,15.57129140662506,40401.0,96.97791646663467
95303,891.0,90644.0,124.0,13.916947250280584,891.0,100.0
95304,15235.0,43353.0,853.0,5.598949786675418,13606.0,89.30751558910404
95305,158.0,38882.0,0.0,0.0,158.0,100.0
95306,784.0,33482.0,123.0,15.688775510204081,784.0,100.0
95307,47978.0,24174.0,7477.0,15.584226103630831,47922.0,99.88327983659177
95310,1849.0,33865.0,313.0,16.92806922660898,1849.0,100.0
95311,2182.0,34160.0,476.0,21.814848762603116,2182.0,100.0
95312,284.0,26825.0,11.0,3.8732394366197185,280.0,98.59154929577464
95313,860.0,39367.0,101.0,11.744186046511627,860.0,100.0
95315,13317.0,24510.0,1898.0,14.25245926259668,13306.0,99.9173988135466
95316,7154.0,43963.0,670.0,9.365389991613084,7154.0,100.0
95317,948.0,25208.0,123.0,12.974683544303797,948.0,100.0
95318,522.0,41616.0,0.0,0.0,522.0,100.0
95319,1651.0,22372.0,296.0,17.928528164748638,1651.0,100.0
95320,12385.0,44212.0,1402.0,11.320145337101332,12385.0,100.0
95321,4068.0,43917.0,379.0,9.316617502458211,4068.0,100.0
95322,9392.0,25195.0,703.0,7.485093696763203,9392.0,100.0
95323,1516.0,33749.0,151.0,9.96042216358839,1516.0,100.0
95324,8763.0,33984.0,1432.0,16.341435581421887,8718.0,99.48647723382403
95325,44.0,,0.0,0.0,44.0,100.0
95326,10672.0,39857.0,1016.0,9.52023988005997,10662.0,99.90629685157421
95327,8788.0,30927.0,957.0,10.88984979517524,6606.0,75.17068730086481
95328,3856.0,18061.0,1265.0,32.80601659751037,3856.0,100.0
95329,2394.0,40267.0,224.0,9.35672514619883,2394.0,100.0
95330,30051.0,34536.0,2474.0,8.232671125752887,30027.0,99.92013576919237
95333,3157.0,22135.0,361.0,11.434906556857776,3157.0,100.0
95334,17302.0,20731.0,2928.0,16.922899086810773,17296.0,99.96532192810079
95335,58.0,,16.0,27.586206896551722,58.0,100.0
95336,49145.0,34849.0,4771.0,9.708006918302981,48891.0,99.4831620714213
95337,44192.0,37116.0,4224.0,9.558291093410572,44080.0,99.74656046343229
95338,10102.0,35187.0,1645.0,16.283904177390617,9966.0,98.65373193427044
95340,36833.0,34517.0,6694.0,18.17392012597399,36491.0,99.07148480981728
95341,34541.0,18888.0,10098.0,29.234822384991748,33968.0,98.3411018789265
95345,528.0,35590.0,35.0,6.628787878787879,528.0,100.0
95346,1041.0,46274.0,47.0,4.514889529298751,1041.0,100.0
95348,35853.0,25372.0,7723.0,21.54073578222185,35669.0,99.48679329484283
95350,55368.0,32677.0,8532.0,15.40962288686606,54585.0,98.58582574772431
95351,48134.0,19864.0,10802.0,22.441517430506504,48107.0,99.9439065940915
95354,25100.0,30195.0,3935.0,15.677290836653386,25086.0,99.94422310756973
95355,60338.0,37631.0,6609.0,10.953296430110377,59948.0,99.3536411548278
95356,33033.0,43030.0,3035.0,9.187781915054643,32931.0,99.69121787303605
95357,14403.0,35373.0,1741.0,12.087759494549747,14403.0,100.0
95358,31268.0,25481.0,4308.0,13.777664065498273,30840.0,98.63118843546117
95360,13781.0,29526.0,1314.0,9.534866845657064,13715.0,99.52107974747841
95361,35107.0,40969.0,4012.0,11.427920357763409,34948.0,99.54709886917139
95363,29784.0,30222.0,2365.0,7.940504969110932,29784.0,100.0
95364,0.0,-666666666.0,0.0,,0.0,
95365,3882.0,19063.0,1333.0,34.33797011849562,3882.0,100.0
95366,18500.0,48281.0,1722.0,9.308108108108108,18378.0,99.34054054054054
95367,25162.0,33780.0,3296.0,13.099117717192591,24995.0,99.33630077100389
95368,14849.0,34601.0,1230.0,8.283386086605159,14849.0,100.0
95369,778.0,36318.0,89.0,11.439588688946015,778.0,100.0
95370,28548.0,40497.0,3542.0,12.407173882583718,28159.0,98.6373826537761
95372,1639.0,34315.0,79.0,4.8200122025625385,1639.0,100.0
95374,1581.0,36015.0,239.0,15.117014547754586,1581.0,100.0
95375,64.0,32967.0,46.0,71.875,61.0,95.3125
95376,55038.0,36624.0,5449.0,9.900432428503942,54823.0,99.60936080526182
95377,35001.0,43756.0,2510.0,7.171223679323448,34948.0,99.84857575497843
95379,3828.0,34310.0,181.0,4.728317659352142,3828.0,100.0
95380,44204.0,28195.0,7546.0,17.07085331644195,43978.0,99.48873405121708
95382,38727.0,39060.0,3559.0,9.18997082139076,38321.0,98.95163580964186
95383,3415.0,68029.0,189.0,5.534407027818448,3415.0,100.0
95385,531.0,26412.0,91.0,17.137476459510356,531.0,100.0
95386,10387.0,26640.0,1838.0,17.69519591797439,10384.0,99.97111774333301
95387,1215.0,13332.0,184.0,15.1440329218107,1215.0,100.0
95388,13518.0,22296.0,2130.0,15.756768752774079,13501.0,99.87424175173842
95389,1963.0,37573.0,404.0,20.580743759551705,1959.0,99.79623025980642
95391,23696.0,47972.0,827.0,3.4900405131667793,23696.0,100.0
95401,36905.0,44503.0,5384.0,14.58880910445739,36878.0,99.9268391816827
95403,44677.0,42237.0,4024.0,9.006871544642657,43528.0,97.42820690735725
95404,37437.0,58119.0,3120.0,8.334001121884766,37197.0,99.35892299062425
95405,23748.0,55302.0,1801.0,7.583796530234125,23367.0,98.39565437089439
95407,42138.0,31158.0,5678.0,13.474773363709716,42078.0,99.85761070767478
95409,26158.0,62656.0,1683.0,6.433978132884777,25809.0,98.6658001376252
95410,797.0,56019.0,119.0,14.93099121706399,784.0,98.36888331242159
95412,271.0,29999.0,65.0,23.985239852398525,271.0,100.0
95415,1383.0,30778.0,126.0,9.11062906724512,1382.0,99.92769342010124
95417,211.0,48425.0,20.0,9.47867298578199,211.0,100.0
95420,351.0,98256.0,9.0,2.5641025641025643,351.0,100.0
95421,1679.0,45398.0,341.0,20.309708159618822,1679.0,100.0
95422,16998.0,20622.0,4021.0,23.655724202847395,16915.0,99.5117072596776
95423,3322.0,42871.0,716.0,21.55328115593016,3322.0,100.0
95425,11331.0,51752.0,675.0,5.957108816521049,11267.0,99.43517783072986
95426,1178.0,46093.0,48.0,4.074702886247878,1178.0,100.0
95427,589.0,43163.0,125.0,21.222410865874362,589.0,100.0
95428,2775.0,24761.0,822.0,29.62162162162162,2769.0,99.78378378378379
95429,118.0,30047.0,55.0,46.610169491525426,118.0,100.0
95430,0.0,-666666666.0,0.0,,0.0,
95431,76.0,6333.0,31.0,40.78947368421053,39.0,51.31578947368421
95432,614.0,37984.0,102.0,16.612377850162865,597.0,97.23127035830619
95435,347.0,18721.0,0.0,0.0,347.0,100.0
95436,6008.0,48927.0,393.0,6.541278295605859,5999.0,99.85019973368841
95437,14865.0,33848.0,2271.0,15.277497477295661,14618.0,98.33837874201144
95439,782.0,47158.0,185.0,23.657289002557544,782.0,100.0
95441,1819.0,64056.0,178.0,9.785596481583287,1811.0,99.56019791094008
95442,2592.0,152331.0,495.0,19.09722222222222,2592.0,100.0
95443,190.0,4494.0,185.0,97.36842105263158,190.0,100.0
95444,516.0,115165.0,26.0,5.038759689922481,516.0,100.0
95445,2012.0,52298.0,114.0,5.666003976143141,2012.0,100.0
95446,4709.0,56817.0,418.0,8.876619239753664,4703.0,99.8725844128265
95448,16745.0,61976.0,1580.0,9.435652433562257,16689.0,99.66557181248133
95449,1785.0,30543.0,419.0,23.473389355742295,1785.0,100.0
95450,272.0,48496.0,0.0,0.0,272.0,100.0
95451,12957.0,37331.0,1227.0,9.469784672377866,12957.0,100.0
95452,1240.0,106922.0,64.0,5.161290322580645,1240.0,100.0
95453,11254.0,41356.0,1625.0,14.439310467389372,10874.0,96.62342278301048
95454,1714.0,18966.0,418.0,24.38739789964994,1714.0,100.0
95456,775.0,38085.0,127.0,16.387096774193548,775.0,100.0
95457,3252.0,45504.0,997.0,30.658056580565805,3174.0,97.60147601476015
95458,3303.0,26830.0,524.0,15.864365728125946,3303.0,100.0
95459,853.0,40710.0,40.0,4.6893317702227435,853.0,100.0
95460,2349.0,46194.0,136.0,5.789697743720732,2349.0,100.0
95461,3909.0,43274.0,321.0,8.211818879508826,3835.0,98.10693271936556
95462,1091.0,62772.0,80.0,7.332722273143904,1091.0,100.0
95463,88.0,41443.0,0.0,0.0,88.0,100.0
95464,2466.0,26453.0,538.0,21.81670721816707,2456.0,99.59448499594485
95465,1251.0,62550.0,84.0,6.71462829736211,1251.0,100.0
95466,880.0,34239.0,302.0,34.31818181818182,877.0,99.6590909090909
95467,5795.0,37300.0,396.0,6.833477135461605,5777.0,99.68938740293356
95468,1822.0,41599.0,238.0,13.062568605927552,1822.0,100.0
95469,1323.0,39559.0,97.0,7.331821617535903,1323.0,100.0
95470,6068.0,35190.0,1671.0,27.537903757415954,6068.0,100.0
95471,780.0,47338.0,85.0,10.897435897435898,780.0,100.0
95472,28443.0,57275.0,2592.0,9.112962767640544,28291.0,99.46559786239145
95476,36386.0,61989.0,3075.0,8.451052602649371,36134.0,99.30742593305118
95482,34183.0,33948.0,5480.0,16.03136061785098,33757.0,98.75376649211596
95485,2909.0,40864.0,451.0,15.503609487796494,2889.0,99.3124785149536
95486,27.0,,0.0,0.0,27.0,100.0
95488,366.0,50383.0,20.0,5.46448087431694,366.0,100.0
95490,14360.0,33736.0,1591.0,11.079387186629527,14287.0,99.491643454039
95492,28096.0,54325.0,1269.0,4.516657175398633,28084.0,99.95728929384966
95493,144.0,30776.0,16.0,11.11111111111111,144.0,100.0
95494,151.0,72474.0,37.0,24.503311258278146,151.0,100.0
95497,1224.0,70214.0,142.0,11.601307189542483,1224.0,100.0
95501,23706.0,35450.0,4741.0,19.999156331730365,23251.0,98.08065468657723
95503,24072.0,35991.0,4066.0,16.890993685609835,23915.0,99.347789963443
95511,102.0,,78.0,76.47058823529412,102.0,100.0
95514,117.0,25744.0,0.0,0.0,117.0,100.0
95519,18781.0,37969.0,2556.0,13.609498961716628,18715.0,99.64858101272563
95521,21712.0,28907.0,6334.0,29.172807663964626,21705.0,99.9677597641857
95524,1700.0,48627.0,182.0,10.705882352941176,1700.0,100.0
95525,1358.0,42697.0,290.0,21.354933726067745,1358.0,100.0
95526,638.0,30045.0,226.0,35.42319749216301,638.0,100.0
95527,701.0,18104.0,261.0,37.23252496433666,701.0,100.0
95528,1555.0,40338.0,314.0,20.192926045016076,1555.0,100.0
95531,23029.0,27935.0,2834.0,12.306222588909636,20870.0,90.62486430153285
95536,3258.0,39972.0,364.0,11.172498465316146,3258.0,100.0
95537,629.0,20091.0,286.0,45.46899841017488,629.0,100.0
95540,14415.0,32635.0,2105.0,14.60284425945196,14317.0,99.32015261879987
95542,2862.0,25014.0,1004.0,35.08036338225018,2861.0,99.96505939902167
95543,376.0,25013.0,133.0,35.37234042553192,366.0,97.34042553191489
95545,492.0,31683.0,174.0,35.36585365853659,488.0,99.1869918699187
95546,2666.0,21300.0,789.0,29.59489872468117,2664.0,99.92498124531133
95547,1121.0,37546.0,264.0,23.550401427297057,1121.0,100.0
95548,1034.0,23641.0,262.0,25.338491295938105,961.0,92.94003868471954
95549,1140.0,36532.0,199.0,17.45614035087719,1140.0,100.0
95550,213.0,40336.0,10.0,4.694835680751174,213.0,100.0
95551,1789.0,34746.0,112.0,6.26048071548351,1789.0,100.0
95552,423.0,27487.0,176.0,41.607565011820334,423.0,100.0
95553,1037.0,20726.0,437.0,42.14079074252652,1037.0,100.0
95554,313.0,32596.0,37.0,11.821086261980831,313.0,100.0
95555,370.0,49712.0,79.0,21.35135135135135,370.0,100.0
95556,692.0,27151.0,24.0,3.468208092485549,692.0,100.0
95558,246.0,40704.0,68.0,27.642276422764226,246.0,100.0
95559,0.0,-666666666.0,0.0,,0.0,
95560,1337.0,26804.0,281.0,21.01720269259536,1257.0,94.01645474943905
95562,3396.0,28225.0,337.0,9.92343934040047,3396.0,100.0
95563,911.0,74808.0,61.0,6.695938529088913,911.0,100.0
95564,564.0,28186.0,73.0,12.943262411347519,564.0,100.0
95565,860.0,27664.0,115.0,13.372093023255815,860.0,100.0
95567,2001.0,35847.0,232.0,11.594202898550725,2001.0,100.0
95568,224.0,38957.0,39.0,17.410714285714285,224.0,100.0
95569,91.0,87032.0,18.0,19.78021978021978,91.0,100.0
95570,2523.0,47255.0,361.0,14.308363059849386,2519.0,99.8414585810543
95571,30.0,-666666666.0,0.0,0.0,0.0,0.0
95573,1417.0,27808.0,159.0,11.22088920254058,1417.0,100.0
95585,545.0,24324.0,130.0,23.853211009174313,545.0,100.0
95587,0.0,-666666666.0,0.0,,0.0,
95589,1153.0,24575.0,371.0,32.17692974848222,1153.0,100.0
95595,143.0,185266.0,3.0,2.097902097902098,143.0,100.0
95601,352.0,48509.0,20.0,5.681818181818182,352.0,100.0
95602,18610.0,50941.0,1583.0,8.506179473401398,18105.0,97.28640515851693
95603,28366.0,48796.0,3491.0,12.306987238242966,27741.0,97.79665797081013
95604,34.0,74262.0,0.0,0.0,34.0,100.0
95605,14291.0,31785.0,2079.0,14.54761738156882,14269.0,99.8460569589252
95606,185.0,95002.0,42.0,22.7027027027027,185.0,100.0
95607,235.0,73671.0,0.0,0.0,235.0,100.0
95608,63715.0,47277.0,7747.0,12.158832300086322,62809.0,98.57804284705328
95610,46219.0,36000.0,4739.0,10.253359008200091,46033.0,99.59756809969926
95612,1462.0,45227.0,0.0,0.0,1462.0,100.0
95614,4479.0,52276.0,375.0,8.372404554588078,4479.0,100.0
95615,1147.0,27803.0,82.0,7.149084568439407,1147.0,100.0
95616,52090.0,38990.0,14973.0,28.74448070646957,51874.0,99.5853330773661
95618,26946.0,53903.0,5595.0,20.763749721665555,26849.0,99.64002078230536
95619,6414.0,35911.0,964.0,15.029622700343,6414.0,100.0
95620,22004.0,41056.0,1454.0,6.607889474640975,21928.0,99.6546082530449
95621,42089.0,35210.0,4322.0,10.268716291667657,41990.0,99.76478414787712
95623,4488.0,43703.0,943.0,21.011586452762923,4487.0,99.97771836007131
95624,67915.0,41727.0,5353.0,7.881911212545093,67716.0,99.70698667451963
95625,88.0,73314.0,0.0,0.0,88.0,100.0
95626,5845.0,37647.0,588.0,10.059880239520957,5828.0,99.70915312232677
95627,4137.0,32106.0,454.0,10.974135847232294,4137.0,100.0
95628,44256.0,53372.0,3629.0,8.200018076644975,44002.0,99.4260665220535
95629,747.0,45630.0,153.0,20.481927710843372,747.0,100.0
95630,76599.0,59724.0,4034.0,5.266387289651301,76480.0,99.84464549145551
95631,6244.0,44577.0,697.0,11.162716207559257,6244.0,100.0
95632,31217.0,39524.0,2261.0,7.242848447961046,31073.0,99.53871288080212
95633,3305.0,48672.0,538.0,16.278366111951588,3305.0,100.0
95634,3878.0,42167.0,446.0,11.50077359463641,3789.0,97.70500257864879
95635,948.0,44057.0,120.0,12.658227848101266,948.0,100.0
95636,1374.0,35287.0,0.0,0.0,1374.0,100.0
95637,276.0,54356.0,72.0,26.08695652173913,276.0,100.0
95638,2246.0,41568.0,192.0,8.54853072128228,2242.0,99.82190560997329
95639,314.0,19061.0,47.0,14.968152866242038,314.0,100.0
95640,12518.0,34119.0,831.0,6.6384406454705225,9783.0,78.15146189487139
95641,1517.0,38352.0,388.0,25.576796308503624,1492.0,98.3520105471325
95642,7152.0,41395.0,502.0,7.019015659955257,6966.0,97.3993288590604
95645,1162.0,24464.0,148.0,12.736660929432015,1162.0,100.0
95646,249.0,36701.0,68.0,27.309236947791163,249.0,100.0
95648,55350.0,49800.0,4208.0,7.60252935862692,54925.0,99.23215898825654
95650,14098.0,74180.0,834.0,5.915732728046532,14071.0,99.80848347283303
95651,738.0,64939.0,46.0,6.233062330623306,738.0,100.0
95652,1193.0,13154.0,545.0,45.68315171835708,1182.0,99.07795473595976
95653,455.0,27542.0,88.0,19.34065934065934,455.0,100.0
95655,4954.0,42032.0,525.0,10.597496972143722,4954.0,100.0
95658,5974.0,57509.0,187.0,3.1302310010043524,5974.0,100.0
95659,790.0,43011.0,110.0,13.924050632911392,790.0,100.0
95660,35458.0,24581.0,6923.0,19.5245078684641,35414.0,99.87590952676406
95661,32827.0,53648.0,2476.0,7.542571663569623,32286.0,98.35196636914735
95662,32436.0,43653.0,2895.0,8.925268220495745,32350.0,99.7348624984585
95663,2659.0,65265.0,203.0,7.6344490409928545,2618.0,98.45806694245957
95664,1133.0,46305.0,25.0,2.206531332744925,1133.0,100.0
95665,4693.0,33545.0,277.0,5.9024078414660135,4636.0,98.78542510121457
95666,5885.0,41343.0,412.0,7.000849617672047,5885.0,100.0
95667,36084.0,44091.0,3422.0,9.483427557920407,35503.0,98.3898680855781
95668,507.0,46328.0,33.0,6.508875739644971,507.0,100.0
95669,2514.0,47747.0,263.0,10.461416070007955,2514.0,100.0
95670,59449.0,40416.0,6667.0,11.214654577873471,59228.0,99.62825278810409
95672,5744.0,61644.0,197.0,3.42966573816156,5739.0,99.91295264623956
95673,16665.0,32806.0,2188.0,13.129312931293128,16663.0,99.98799879987999
95674,859.0,42491.0,92.0,10.71012805587893,859.0,100.0
95675,487.0,23738.0,66.0,13.552361396303901,487.0,100.0
95677,28591.0,49451.0,1962.0,6.862299324962401,28477.0,99.60127312790739
95678,45210.0,45145.0,3379.0,7.474010174740101,45068.0,99.6859101968591
95679,131.0,82198.0,0.0,0.0,131.0,100.0
95680,9.0,,0.0,0.0,9.0,100.0
95681,1370.0,28199.0,20.0,1.4598540145985401,1370.0,100.0
95682,29750.0,56780.0,1899.0,6.383193277310925,29653.0,99.67394957983193
95683,6330.0,61710.0,243.0,3.838862559241706,6324.0,99.90521327014218
95684,2913.0,59626.0,277.0,9.509097150703742,2856.0,98.043254376931
95685,4703.0,45416.0,345.0,7.335743142674889,4695.0,99.82989581118436
95686,1194.0,20543.0,422.0,35.34338358458962,1194.0,100.0
