ZIP Code,Household Median Income,Household Mean Income,Family Median Income,Family Mean Income,Married-couple Family Median Income,Married-couple Family Mean Income,Nonfamily Household Median Income,Nonfamily Household Mean Income,Primary Practice,Number of Pediatricians,Land Area sq meters,Water Area sq meters,Land Area sq miles,Water Area sq miles,Latitude,Longitude,Population,Population Density per sq mile
90631,86973.0,110897.0,90383.0,116193.0,104375.0,,58570.0,82809.0,Pediatrics,8.0,36194538.0,20609.0,13.975,0.008,33.9427081,-117.9524832,68748.0,4919.355992844365
90632,,,,,,,,,Pediatrics,0.0,,,,,,,,
90633,,,,,,,,,Pediatrics,0.0,,,,,,,,
90637,,,,,,,,,Pediatrics,0.0,,,,,,,,
90638,92508.0,108907.0,103688.0,120246.0,111004.0,127778.0,42703.0,56096.0,Pediatrics,7.0,20073025.0,44394.0,7.75,0.017,33.9020453,-118.0089608,48704.0,6284.387096774193
90639,,,,,,,,,Pediatrics,0.0,,,,,,,,
90640,62521.0,80311.0,66092.0,82806.0,75981.0,92526.0,31089.0,48121.0,Pediatrics,8.0,21555256.0,46656.0,8.323,0.018,34.0154437,-118.1110124,62873.0,7554.127117625856
90650,77425.0,91220.0,80070.0,93825.0,89139.0,104043.0,38938.0,57337.0,Pediatrics,1.0,25647340.0,98406.0,9.902,0.038,33.9077898,-118.0824874,104524.0,10555.847303575036
90660,70620.0,87484.0,76449.0,93568.0,86014.0,,27014.0,44939.0,Pediatrics,4.0,20073708.0,1134661.0,7.751,0.438,33.9895238,-118.0892952,62507.0,8064.3787898335695
90670,71318.0,86020.0,80795.0,94948.0,104605.0,,34405.0,52414.0,Pediatrics,0.0,21544757.0,101085.0,8.318,0.039,33.9335648,-118.0626113,16410.0,1972.8300072132724
90680,69212.0,84374.0,76969.0,90354.0,85315.0,,40528.0,57217.0,Pediatrics,0.0,6609687.0,0.0,2.552,0.0,33.8011398,-117.9953266,30807.0,12071.708463949844
90701,74523.0,88752.0,77269.0,91221.0,92449.0,,41146.0,63105.0,Pediatrics,2.0,4217647.0,0.0,1.628,0.0,33.8676054,-118.0806306,16500.0,10135.135135135137
90702,,,,,,,,,Pediatrics,2.0,,,,,,,,
90703,108844.0,134381.0,116282.0,140732.0,125045.0,,62471.0,85674.0,Pediatrics,20.0,22658218.0,340320.0,8.748,0.131,33.867745,-118.069471,49633.0,5673.639689071788
90704,77868.0,96555.0,101576.0,107421.0,113597.0,,43125.0,46357.0,Pediatrics,0.0,197068550.0,567992732.0,76.089,219.303,33.3993247,-118.4353285,4201.0,55.21166002970206
90706,63848.0,79884.0,69936.0,84945.0,82226.0,95481.0,39542.0,53787.0,Pediatrics,20.0,15812530.0,129197.0,6.105,0.05,33.8878214,-118.1272504,76339.0,12504.340704340704
90707,,,,,,,,,Pediatrics,0.0,,,,,,,,
90710,65119.0,85629.0,72260.0,91070.0,89217.0,,40045.0,66021.0,Pediatrics,15.0,6046215.0,1884.0,2.334,0.001,33.7989054,-118.3002391,28566.0,12239.074550128536
90711,,,,,,,,,Pediatrics,2.0,,,,,,,,
90712,102687.0,114755.0,112093.0,125867.0,123598.0,,52424.0,73896.0,Pediatrics,5.0,10916832.0,53623.0,4.215,0.021,33.849034,-118.1479023,30773.0,7300.830367734283
90713,108311.0,119249.0,118343.0,125979.0,134923.0,,51107.0,68982.0,Pediatrics,0.0,8981676.0,0.0,3.468,0.0,33.8480221,-118.1127458,27905.0,8046.424452133795
90714,,,,,,,,,Pediatrics,1.0,,,,,,,,
90715,74471.0,90908.0,82083.0,97663.0,95739.0,,43750.0,56331.0,Pediatrics,0.0,4389074.0,109794.0,1.695,0.042,33.8410269,-118.0791411,20505.0,12097.345132743363
90716,61525.0,66563.0,63157.0,66871.0,69620.0,,28646.0,40145.0,Pediatrics,0.0,2386068.0,0.0,0.921,0.0,33.8304734,-118.0729587,14170.0,15385.45059717698
90717,75286.0,96142.0,100292.0,111942.0,116998.0,,42679.0,65609.0,Pediatrics,4.0,5187866.0,0.0,2.003,0.0,33.7934561,-118.3170541,20919.0,10443.83424862706
90720,109847.0,143690.0,128568.0,161221.0,154970.0,,62564.0,82721.0,Pediatrics,17.0,15743998.0,161830.0,6.079,0.062,33.7950124,-118.0626915,22998.0,3783.1880243461096
90721,,,,,,,,,Pediatrics,1.0,,,,,,,,
90723,57313.0,71819.0,58299.0,74624.0,69517.0,,38994.0,44332.0,Pediatrics,5.0,12295470.0,283684.0,4.747,0.11,33.8988835,-118.1666294,53949.0,11364.862018116706
90731,56881.0,84783.0,68178.0,97098.0,93462.0,117417.0,40481.0,62927.0,Pediatrics,7.0,23893194.0,14359827.0,9.225,5.544,33.7323531,-118.2781507,60813.0,6592.195121951219
90732,101738.0,119874.0,125332.0,141038.0,139737.0,,53188.0,75887.0,Pediatrics,1.0,9263474.0,2122046.0,3.577,0.819,33.7373213,-118.3134334,22561.0,6307.240704500979
90733,,,,,,,,,Pediatrics,0.0,,,,,,,,
90734,,,,,,,,,Pediatrics,0.0,,,,,,,,
90740,72226.0,111622.0,113385.0,157998.0,124070.0,,45170.0,69523.0,Pediatrics,5.0,28775784.0,2522674.0,11.11,0.974,33.7543338,-118.0732668,24288.0,2186.138613861386
90742,81528.0,144773.0,100156.0,174755.0,166250.0,,74091.0,120697.0,Pediatrics,1.0,446280.0,945469.0,0.172,0.365,33.7210155,-118.0761703,617.0,3587.2093023255816
90743,142000.0,110218.0,155250.0,138762.0,149792.0,,,60911.0,Pediatrics,0.0,301422.0,1254135.0,0.116,0.484,33.7295303,-118.092436,256.0,2206.8965517241377
90744,50965.0,66504.0,54473.0,71021.0,62086.0,77560.0,24820.0,40039.0,Pediatrics,3.0,23018850.0,2752171.0,8.888,1.063,33.7772144,-118.2596038,56450.0,6351.260126012601
90745,86981.0,104677.0,89570.0,110134.0,100603.0,,39352.0,58698.0,Pediatrics,5.0,21304966.0,241841.0,8.226,0.093,33.8202678,-118.2641249,55567.0,6755.044979333818
90746,87713.0,110887.0,101292.0,120070.0,119050.0,,48678.0,67570.0,Pediatrics,1.0,14982262.0,137288.0,5.785,0.053,33.8592309,-118.2523119,27458.0,4746.413137424373
90747,,,,,,,,,Pediatrics,0.0,55484.0,0.0,0.021,0.0,33.8637854,-118.2513536,0.0,0.0
90749,,,,,,,,,Pediatrics,0.0,,,,,,,,
90755,86140.0,102832.0,101419.0,118240.0,126389.0,,59700.0,81157.0,Pediatrics,1.0,5627499.0,4445.0,2.173,0.002,33.8031665,-118.1671318,11458.0,5272.89461573861
90801,,,,,,,,,Pediatrics,0.0,,,,,,,,
90802,60939.0,77717.0,71192.0,89036.0,90988.0,,55726.0,71250.0,Pediatrics,4.0,16836869.0,19351763.0,6.501,7.472,33.7512788,-118.2068203,39165.0,6024.457775726811
90803,92230.0,122208.0,129554.0,165620.0,144722.0,,75505.0,85851.0,Pediatrics,6.0,10517481.0,11946690.0,4.061,4.613,33.7541911,-118.1323626,32241.0,7939.177542477222
90804,52122.0,67579.0,51304.0,67189.0,64974.0,,48092.0,63010.0,Pediatrics,10.0,5591682.0,2503.0,2.159,0.001,33.7816856,-118.148365,38151.0,17670.680870773507
90805,53299.0,69985.0,55041.0,70657.0,69372.0,83446.0,40374.0,59431.0,Pediatrics,1.0,19216007.0,426897.0,7.419,0.165,33.8646171,-118.1805667,95094.0,12817.630408410838
90806,57037.0,79398.0,58313.0,85579.0,79653.0,,42717.0,54902.0,Pediatrics,37.0,12656291.0,218584.0,4.887,0.084,33.8088695,-118.1784855,41280.0,8446.899938612647
90807,77966.0,105590.0,95771.0,127189.0,117097.0,,52636.0,67880.0,Pediatrics,9.0,11449952.0,37428.0,4.421,0.014,33.8302054,-118.1811814,32699.0,7396.290432028953
90808,111163.0,134132.0,125801.0,147179.0,138707.0,,62073.0,87596.0,Pediatrics,9.0,17787461.0,259197.0,6.868,0.1,33.8239432,-118.1113355,39602.0,5766.161910308678
90809,,,,,,,,,Pediatrics,0.0,,,,,,,,
90810,60486.0,74758.0,62188.0,78375.0,74566.0,,29375.0,46650.0,Pediatrics,0.0,16936922.0,575190.0,6.539,0.222,33.8198411,-118.2223784,36657.0,5605.9030432787895
90813,41175.0,53979.0,43599.0,55402.0,50856.0,,28817.0,44322.0,Pediatrics,9.0,7975878.0,242361.0,3.08,0.094,33.7822587,-118.1967927,56726.0,18417.532467532463
90814,81925.0,105033.0,110837.0,146002.0,132530.0,,62453.0,70925.0,Pediatrics,0.0,3451793.0,0.0,1.333,0.0,33.7715806,-118.1433606,18714.0,14039.00975243811
90815,100034.0,126729.0,121533.0,148099.0,140642.0,,61357.0,77052.0,Pediatrics,9.0,18269698.0,512747.0,7.054,0.198,33.7950672,-118.1157237,41854.0,5933.371136943578
90822,,,,,,,,,Pediatrics,0.0,420822.0,0.0,0.162,0.0,33.7784357,-118.118648,133.0,820.9876543209876
90831,,,,,,,,,nan,,58414.0,0.0,0.023,0.0,33.7683078,-118.2007622,0.0,0.0
90832,,,,,,,,,Pediatrics,0.0,,,,,,,,
90840,,,,,,,,,Pediatrics,0.0,,,,,,,,
90853,,,,,,,,,Pediatrics,0.0,,,,,,,,
91001,104577.0,147447.0,118461.0,162643.0,138355.0,,65101.0,94748.0,Pediatrics,4.0,21393345.0,91219.0,8.26,0.035,34.1944893,-118.138263,36697.0,4442.73607748184
91003,,,,,,,,,Pediatrics,0.0,,,,,,,,
91006,105011.0,145040.0,116637.0,156894.0,135682.0,,58455.0,77220.0,Pediatrics,10.0,16652749.0,488299.0,6.43,0.189,34.135159,-118.0266852,32526.0,5058.475894245724
91007,84833.0,118685.0,101783.0,132265.0,116476.0,,48977.0,68106.0,Pediatrics,16.0,14258935.0,13098.0,5.505,0.005,34.1282838,-118.0477319,33827.0,6144.777475022706
91008,108846.0,293827.0,169000.0,413739.0,180417.0,,91667.0,90846.0,Pediatrics,0.0,4986907.0,3236.0,1.925,0.001,34.1531592,-117.9688184,1079.0,560.5194805194805
91009,,,,,,,,,Pediatrics,0.0,,,,,,,,
91010,83051.0,96370.0,97041.0,106893.0,108822.0,,41315.0,53240.0,Pediatrics,10.0,16656660.0,113263.0,6.431,0.044,34.1410125,-117.9586611,26516.0,4123.153475353755
91011,170571.0,258391.0,193776.0,279242.0,211795.0,,64219.0,126832.0,Pediatrics,31.0,29166369.0,52803.0,11.261,0.02,34.2179351,-118.2022546,20174.0,1791.4927626320932
91012,,,,,,,,,Pediatrics,2.0,,,,,,,,
91016,82801.0,103244.0,92162.0,114979.0,105654.0,,49776.0,71218.0,Pediatrics,4.0,21957683.0,125531.0,8.478,0.048,34.1527996,-118.0004821,41582.0,4904.694503420618
91017,,,,,,,,,Pediatrics,1.0,,,,,,,,
91020,65506.0,85228.0,99040.0,110848.0,104767.0,,46736.0,52877.0,Pediatrics,0.0,1860873.0,0.0,0.718,0.0,34.2113702,-118.2306878,8785.0,12235.376044568246
91021,,,,,,,,,Pediatrics,0.0,,,,,,,,
91024,106719.0,158259.0,150267.0,206995.0,174494.0,,71310.0,88250.0,Pediatrics,3.0,9051030.0,10258.0,3.495,0.004,34.1752764,-118.0460166,10829.0,3098.4263233190272
91025,,,,,,,,,Pediatrics,0.0,,,,,,,,
91030,109927.0,167620.0,143519.0,202309.0,175986.0,,79382.0,92713.0,Pediatrics,5.0,8887635.0,35008.0,3.432,0.014,34.1089567,-118.1566154,25478.0,7423.659673659674
91031,,,,,,,,,Pediatrics,2.0,,,,,,,,
91040,92280.0,110860.0,108912.0,124755.0,120980.0,,47500.0,70979.0,Pediatrics,1.0,21548830.0,63248.0,8.32,0.024,34.2576958,-118.3384551,20606.0,2476.6826923076924
91042,66453.0,84546.0,78233.0,95761.0,85431.0,,38457.0,55385.0,Pediatrics,0.0,128977026.0,40742.0,49.798,0.016,34.3155031,-118.2648469,26617.0,534.4993774850395
91043,,,,,,,,,Pediatrics,0.0,,,,,,,,
91046,,40947.0,,30860.0,,,,,Pediatrics,0.0,13141.0,0.0,0.005,0.0,34.2116769,-118.2409217,191.0,38200.0
91066,,,,,,,,,Pediatrics,0.0,,,,,,,,
91077,,,,,,,,,Pediatrics,0.0,,,,,,,,
91101,72144.0,92339.0,96374.0,120010.0,116169.0,,57931.0,75299.0,Pediatrics,5.0,3289962.0,0.0,1.27,0.0,34.1467715,-118.1389217,21920.0,17259.84251968504
91102,,,,,,,,,Pediatrics,0.0,,,,,,,,
91103,71600.0,115436.0,79925.0,133531.0,108565.0,,35337.0,75218.0,Pediatrics,5.0,11886234.0,55781.0,4.589,0.022,34.1673607,-118.1641443,26837.0,5848.115057746785
91104,78285.0,110991.0,95034.0,127448.0,118277.0,,52634.0,73500.0,Pediatrics,3.0,9766256.0,11657.0,3.771,0.005,34.1653555,-118.1237514,37784.0,10019.62344205781
91105,137637.0,189980.0,177561.0,234825.0,186349.0,,83977.0,126909.0,Pediatrics,26.0,10866792.0,85275.0,4.196,0.033,34.1394598,-118.1666485,12648.0,3014.2993326978076
91106,84782.0,120619.0,106516.0,153170.0,127939.0,,66578.0,85783.0,Pediatrics,3.0,7036428.0,3397.0,2.717,0.001,34.1394024,-118.1286585,25205.0,9276.775855723225
91107,100866.0,139883.0,128644.0,169116.0,145801.0,,66519.0,80904.0,Pediatrics,16.0,21906577.0,167967.0,8.458,0.065,34.1590073,-118.0873527,33481.0,3958.5008276188223
91108,163654.0,228665.0,183403.0,244912.0,204856.0,,60758.0,109423.0,Pediatrics,8.0,9813448.0,18177.0,3.789,0.007,34.1223718,-118.1142336,13175.0,3477.170757455793
91109,,,,,,,,,Pediatrics,1.0,,,,,,,,
91115,,,,,,,,,Pediatrics,0.0,,,,,,,,
91116,,,,,,,,,Pediatrics,0.0,,,,,,,,
91117,,,,,,,,,Pediatrics,1.0,,,,,,,,
91118,,,,,,,,,Pediatrics,1.0,,,,,,,,
91121,,,,,,,,,Pediatrics,0.0,,,,,,,,
91125,,,,,,,,,Pediatrics,0.0,,,,,,,,
91188,,,,,,,,,Pediatrics,0.0,,,,,,,,
91201,59073.0,91494.0,73782.0,106862.0,81375.0,,39515.0,59192.0,Pediatrics,0.0,6172356.0,26905.0,2.383,0.01,34.1705102,-118.2894632,22786.0,9561.89676877885
91202,81665.0,112551.0,99295.0,129491.0,111505.0,,52488.0,81273.0,Pediatrics,8.0,12746450.0,21519.0,4.921,0.008,34.1833023,-118.2644781,23399.0,4754.927860191018
91203,61384.0,85141.0,68602.0,95497.0,70817.0,,48163.0,67240.0,Pediatrics,9.0,2273702.0,29918.0,0.878,0.012,34.1533375,-118.2629738,15794.0,17988.610478359908
91204,55847.0,76327.0,51706.0,71860.0,59952.0,,61375.0,80051.0,Pediatrics,10.0,2704483.0,0.0,1.044,0.0,34.135557,-118.26094,18950.0,18151.340996168583
91205,47160.0,71879.0,52527.0,81597.0,59159.0,,32817.0,50581.0,Pediatrics,2.0,4908651.0,853.0,1.895,0.0,34.1365802,-118.2458387,37549.0,19814.775725593667
91206,74893.0,104456.0,85530.0,112486.0,96616.0,,44655.0,84931.0,Pediatrics,15.0,14927682.0,38612.0,5.764,0.015,34.1603591,-118.213769,33781.0,5860.687022900763
91207,85107.0,134534.0,109583.0,157687.0,134057.0,,54875.0,74200.0,Pediatrics,1.0,4120014.0,45197.0,1.591,0.017,34.1679391,-118.244241,11318.0,7113.764927718416
91208,104866.0,151692.0,134397.0,182723.0,154777.0,,73977.0,75510.0,Pediatrics,5.0,19142779.0,138105.0,7.391,0.053,34.1856652,-118.2394969,15146.0,2049.2490867271003
91209,,,,,,,,,Pediatrics,0.0,,,,,,,,
91210,138333.0,146747.0,139844.0,160404.0,139427.0,,,,Pediatrics,0.0,247272.0,0.0,0.095,0.0,34.1446528,-118.2580607,352.0,3705.2631578947367
91214,108583.0,132047.0,125538.0,147197.0,134826.0,,53872.0,68534.0,Pediatrics,2.0,18850366.0,58205.0,7.278,0.022,34.2357284,-118.2466552,31668.0,4351.195383347073
91221,,,,,,,,,Pediatrics,0.0,,,,,,,,
91222,,,,,,,,,Pediatrics,0.0,,,,,,,,
91224,,,,,,,,,Pediatrics,0.0,,,,,,,,
91225,,,,,,,,,Pediatrics,0.0,,,,,,,,
91226,,,,,,,,,Pediatrics,0.0,,,,,,,,
91301,130315.0,202650.0,157725.0,233664.0,168212.0,,72650.0,96022.0,Pediatrics,5.0,85773200.0,305368.0,33.117,0.118,34.1232861,-118.7585413,26021.0,785.7293837002145
91302,149724.0,240688.0,187529.0,279858.0,215319.0,,61860.0,97944.0,Pediatrics,7.0,71094709.0,116015.0,27.45,0.045,34.1225565,-118.6698213,26961.0,982.1857923497269
91303,62848.0,78055.0,67932.0,84628.0,80234.0,,41979.0,59709.0,Pediatrics,3.0,5479012.0,41824.0,2.115,0.016,34.19829,-118.6022035,31024.0,14668.557919621748
91304,71039.0,101768.0,79607.0,114066.0,98065.0,,43352.0,64319.0,Pediatrics,1.0,25183699.0,56316.0,9.723,0.022,34.2277906,-118.6446066,53637.0,5516.507250848503
91306,73894.0,94998.0,79122.0,99171.0,87859.0,,42871.0,61679.0,Pediatrics,1.0,10767909.0,62549.0,4.158,0.024,34.209532,-118.577563,50319.0,12101.7316017316
91307,119452.0,152876.0,135453.0,165650.0,151500.0,,62215.0,97198.0,Pediatrics,17.0,21083059.0,26188.0,8.14,0.01,34.2004853,-118.6648523,25794.0,3168.7960687960685
91308,,,,,,,,,Pediatrics,0.0,,,,,,,,
91311,96432.0,121182.0,103838.0,133096.0,117346.0,,64738.0,80466.0,Pediatrics,5.0,86669985.0,80160.0,33.463,0.031,34.2924951,-118.6024243,41811.0,1249.4695633983802
91313,,,,,,,,,Pediatrics,0.0,,,,,,,,
91316,76088.0,113694.0,97774.0,140389.0,122244.0,,54000.0,69902.0,Pediatrics,28.0,14134707.0,608348.0,5.457,0.235,34.1585419,-118.5165971,30412.0,5573.025471870991
91319,,,,,,,,,Pediatrics,0.0,,,,,,,,
91320,125093.0,153090.0,144421.0,170391.0,159066.0,,59598.0,90580.0,Pediatrics,13.0,52255688.0,0.0,20.176,0.0,34.1733772,-118.9479768,44667.0,2213.8679619349723
91321,74986.0,100770.0,87400.0,106468.0,110317.0,,44744.0,72503.0,Pediatrics,2.0,69048109.0,31836.0,26.66,0.012,34.3637151,-118.4870386,34340.0,1288.0720180045012
91322,,,,,,,,,Pediatrics,0.0,,,,,,,,
91324,83894.0,106124.0,97956.0,118041.0,126250.0,,60805.0,72006.0,Pediatrics,9.0,11027268.0,55995.0,4.258,0.022,34.2382078,-118.5502898,30995.0,7279.2390793799905
91325,72041.0,102036.0,87792.0,115877.0,104466.0,,41971.0,70699.0,Pediatrics,7.0,12472762.0,11525.0,4.816,0.004,34.2375194,-118.5177121,34637.0,7192.068106312293
91326,120563.0,150946.0,135423.0,163836.0,145519.0,,50795.0,100755.0,Pediatrics,14.0,20977690.0,21964.0,8.1,0.008,34.2817747,-118.5556973,36126.0,4460.0
91327,,,,,,,,,Pediatrics,0.0,,,,,,,,
91328,,,,,,,,,Pediatrics,0.0,,,,,,,,
91330,,,,,,,,,Pediatrics,1.0,1292974.0,0.0,0.499,0.0,34.2445219,-118.526677,3136.0,6284.5691382765535
91331,64375.0,81509.0,69517.0,83850.0,78483.0,92809.0,26348.0,42539.0,Pediatrics,3.0,24202529.0,100933.0,9.345,0.039,34.2552942,-118.4197025,103683.0,11095.024077046548
91335,65740.0,88464.0,72041.0,93934.0,81197.0,103715.0,39243.0,61829.0,Pediatrics,2.0,17006684.0,80913.0,6.566,0.031,34.2001746,-118.5409577,80937.0,12326.682911970758
91337,,,,,,,,,Pediatrics,1.0,,,,,,,,
91340,64479.0,83239.0,70492.0,87859.0,73779.0,,31015.0,39603.0,Pediatrics,8.0,8886235.0,0.0,3.431,0.0,34.2866697,-118.4348171,37221.0,10848.440687846109
91342,79572.0,92356.0,83725.0,97385.0,98212.0,110654.0,41075.0,54344.0,Pediatrics,15.0,117701545.0,80173.0,45.445,0.031,34.3265845,-118.3822613,94432.0,2077.94036747717
91343,67043.0,90329.0,75269.0,93343.0,86592.0,104055.0,39674.0,63970.0,Pediatrics,1.0,15340898.0,28358.0,5.923,0.011,34.2388019,-118.4822956,65344.0,11032.247172041196
91344,103329.0,126011.0,115599.0,139424.0,137564.0,,51546.0,77644.0,Pediatrics,9.0,37456572.0,870003.0,14.462,0.336,34.2894674,-118.5046992,55694.0,3851.057944959204
91345,80759.0,89391.0,91853.0,100887.0,96814.0,,35766.0,48086.0,Pediatrics,14.0,8402139.0,33284.0,3.244,0.013,34.2658786,-118.4567483,18825.0,5803.020961775585
91346,,,,,,,,,Pediatrics,0.0,,,,,,,,
91350,113028.0,129760.0,126468.0,136722.0,139847.0,,67589.0,89566.0,Pediatrics,3.0,41091778.0,61502.0,15.866,0.024,34.4305995,-118.5027738,38611.0,2433.5686373377034
91351,85755.0,104190.0,93589.0,112807.0,111042.0,,54609.0,67772.0,Pediatrics,2.0,22497422.0,3048.0,8.686,0.001,34.4337272,-118.4580608,30746.0,3539.7190881878887
91352,58696.0,79537.0,64563.0,84229.0,74760.0,96634.0,28478.0,54085.0,Pediatrics,2.0,30382603.0,141310.0,11.731,0.055,34.2308542,-118.365856,46027.0,3923.535930440713
91353,,,,,,,,,Pediatrics,0.0,,,,,,,,
91354,130557.0,157798.0,139549.0,167203.0,154704.0,,81272.0,105176.0,Pediatrics,1.0,18977357.0,2015.0,7.327,0.001,34.4584223,-118.5541396,33039.0,4509.212501706019
91355,95640.0,114384.0,113125.0,134623.0,118403.0,,51786.0,70847.0,Pediatrics,19.0,34068777.0,710832.0,13.154,0.274,34.4018497,-118.5700136,29371.0,2232.8569256499923
91356,80872.0,135952.0,108537.0,163206.0,134022.0,,48918.0,79924.0,Pediatrics,13.0,18993226.0,0.0,7.333,0.0,34.154999,-118.547559,30700.0,4186.553934269739
91357,,,,,,,,,Pediatrics,1.0,,,,,,,,
91358,,,,,,,,,Pediatrics,1.0,,,,,,,,
91359,,,,,,,,,Pediatrics,1.0,,,,,,,,
91360,94149.0,119239.0,120025.0,141201.0,128758.0,,52609.0,71026.0,Pediatrics,9.0,39789006.0,916025.0,15.363,0.354,34.2133053,-118.8741349,42663.0,2776.996680335872
91361,119659.0,196554.0,161215.0,243060.0,191141.0,,66974.0,101240.0,Pediatrics,14.0,74766396.0,1754605.0,28.867,0.677,34.1372832,-118.8820443,19953.0,691.2044895555479
91362,119967.0,161489.0,158341.0,196504.0,176071.0,,55025.0,84723.0,Pediatrics,4.0,49181589.0,0.0,18.989,0.0,34.1924314,-118.8194861,37085.0,1952.972773711096
91364,110525.0,154972.0,128646.0,177305.0,159191.0,,77933.0,99657.0,Pediatrics,5.0,19527000.0,0.0,7.539,0.0,34.1548025,-118.5948161,28395.0,3766.4146438519697
91365,,,,,,,,,Pediatrics,4.0,,,,,,,,
91367,95212.0,127270.0,114737.0,149053.0,132515.0,,62279.0,86811.0,Pediatrics,16.0,19392370.0,30934.0,7.487,0.012,34.1773105,-118.6157038,45074.0,6020.301856551356
91371,,,,,,,,,nan,,541829.0,0.0,0.209,0.0,34.1850148,-118.5760882,0.0,0.0
91372,,,,,,,,,Pediatrics,0.0,,,,,,,,
91376,,,,,,,,,Pediatrics,0.0,,,,,,,,
91377,137047.0,169474.0,163750.0,203686.0,173682.0,,71616.0,92717.0,Pediatrics,4.0,13971948.0,0.0,5.395,0.0,34.1847243,-118.7665166,13987.0,2592.5857275254866
91380,,,,,,,,,Pediatrics,1.0,,,,,,,,
91381,134115.0,165015.0,152990.0,185009.0,165964.0,,65846.0,96301.0,Pediatrics,3.0,102401426.0,11451.0,39.537,0.004,34.3732214,-118.6079714,19675.0,497.63512659028254
91384,111990.0,129896.0,123734.0,139038.0,133164.0,,50441.0,70324.0,Pediatrics,0.0,268324332.0,2049538.0,103.601,0.791,34.5201006,-118.6682759,28833.0,278.3081244389533
91385,,,,,,,,,Pediatrics,0.0,,,,,,,,
91386,,,,,,,,,Pediatrics,0.0,,,,,,,,
91387,94545.0,115723.0,102877.0,124432.0,117049.0,,56934.0,71560.0,Pediatrics,8.0,138359139.0,322323.0,53.421,0.124,34.4025187,-118.3634627,41145.0,770.2027292637727
91390,121902.0,140209.0,146111.0,153394.0,151815.0,,58854.0,81015.0,Pediatrics,0.0,409540534.0,2471303.0,158.124,0.954,34.5765149,-118.4927643,19093.0,120.74700867673472
91392,,,,,,,,,Pediatrics,0.0,,,,,,,,
91393,,,,,,,,,Pediatrics,0.0,,,,,,,,
91394,,,,,,,,,Pediatrics,0.0,,,,,,,,
91395,,,,,,,,,Pediatrics,0.0,,,,,,,,
91401,57493.0,89863.0,68218.0,99496.0,82545.0,,44638.0,69627.0,Pediatrics,4.0,9165581.0,40551.0,3.539,0.016,34.1784827,-118.4317905,40405.0,11417.066968070076
91402,48933.0,65654.0,51190.0,67579.0,62040.0,,31883.0,46926.0,Pediatrics,20.0,9650544.0,83739.0,3.726,0.032,34.2225061,-118.4446893,70702.0,18975.30864197531
91403,101021.0,155202.0,135729.0,204885.0,169787.0,,71885.0,97311.0,Pediatrics,5.0,9290650.0,39104.0,3.587,0.015,34.1477566,-118.4647376,25837.0,7202.955115695567
91405,49232.0,68642.0,51075.0,70829.0,58510.0,81853.0,39636.0,57434.0,Pediatrics,7.0,8801659.0,17805.0,3.398,0.007,34.2024944,-118.4480475,56821.0,16721.8952324897
91406,61880.0,81267.0,71189.0,86913.0,84096.0,100839.0,46462.0,63324.0,Pediatrics,2.0,20871912.0,123264.0,8.059,0.048,34.1974537,-118.488978,54309.0,6738.925424990694
91408,,,,,,,,,Pediatrics,0.0,,,,,,,,
91409,,,,,,,,,Pediatrics,0.0,,,,,,,,
91411,61914.0,80437.0,64799.0,84085.0,69395.0,,49109.0,71476.0,Pediatrics,0.0,5054787.0,0.0,1.952,0.0,34.1785171,-118.4596299,24893.0,12752.561475409835
91412,,,,,,,,,Pediatrics,0.0,,,,,,,,
91413,,,,,,,,,Pediatrics,1.0,,,,,,,,
91416,,,,,,,,,Pediatrics,3.0,,,,,,,,
91423,90783.0,142969.0,139214.0,196050.0,158663.0,,67162.0,89322.0,Pediatrics,5.0,10520963.0,61357.0,4.062,0.024,34.1494929,-118.4318823,32968.0,8116.198916789758
91426,,,,,,,,,Pediatrics,0.0,,,,,,,,
91436,153304.0,252366.0,210025.0,296882.0,228938.0,,89719.0,117663.0,Pediatrics,9.0,13521165.0,141227.0,5.221,0.055,34.1495876,-118.4897076,16737.0,3205.707718827811
91501,73622.0,97883.0,94329.0,115742.0,100750.0,,45352.0,58844.0,Pediatrics,2.0,7065737.0,18657.0,2.728,0.007,34.1935266,-118.2940063,19459.0,7133.064516129031
91502,53580.0,71841.0,72292.0,88711.0,80399.0,,43482.0,57007.0,Pediatrics,0.0,3478936.0,27362.0,1.343,0.011,34.1768175,-118.3093233,11218.0,8352.94117647059
91503,,,,,,,,,Pediatrics,0.0,,,,,,,,
91504,86295.0,123326.0,100309.0,137936.0,116495.0,,53654.0,81873.0,Pediatrics,0.0,24140406.0,39637.0,9.321,0.015,34.2130056,-118.317736,27975.0,3001.2874155133572
91505,89021.0,117626.0,112535.0,142696.0,123925.0,,55536.0,79517.0,Pediatrics,11.0,13865783.0,29478.0,5.354,0.011,34.1758332,-118.3475364,31139.0,5816.025401568921
91506,85086.0,111681.0,110135.0,144969.0,130199.0,,48893.0,63524.0,Pediatrics,4.0,6276224.0,196.0,2.423,0.0,34.1697056,-118.3235483,17864.0,7372.678497730087
91507,,,,,,,,,Pediatrics,0.0,,,,,,,,
91508,,,,,,,,,Pediatrics,0.0,,,,,,,,
91510,,,,,,,,,Pediatrics,1.0,,,,,,,,
91601,57411.0,77913.0,66511.0,98934.0,97686.0,,52535.0,63076.0,Pediatrics,1.0,6828749.0,498.0,2.637,0.0,34.168253,-118.3722855,35312.0,13390.97459233978
